term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
executed,-4.25,2.04,0,151,1,0,1,0,1,310,143,151,203,44,39,105,90,18,8,10,1.25,0.062,0,4,3,1,0.333,0.029,0,18,8,10,0.135,1.25,0,0.17,2.81,-1,-2.56,1.713,4.16,8
western,1.09,-1.55,0,561,1,1,1,0,1,1208,634,561,275,72,64,151,114,88,71,17,0.239,0.079,0,71,56,15,0.268,0.126,0,88,53,35,0.186,0.66,1,0.08,0.15,0.84,4.9,-1.79,-8.97,7
ridiculous,-1.26,1.08,0,1175,1,0,1,0,1,2362,1042,1175,695,124,103,357,310,49,40,9,0.225,0.021,0,32,22,10,0.455,0.032,0,49,40,9,0.044,0.225,0,1.25,5.17,-0.36,-2.15,0.935,5.81,10
dispose,-0.3,-1.28,0,101,1,1,1,0,1,178,72,101,133,43,60,59,70,6,4,2,0.5,0.035,0,4,3,1,0.333,0.059,0,6,4,2,0.063,0.5,0,0.28,4.22,1.62,3.85,-1.417,-4.05,7
unused,0.1,-0.64,0,267,1,1,1,0,1,420,148,267,229,78,110,96,128,9,8,1,0.125,0.022,0,6,4,2,0.5,0.042,0,9,8,1,0.035,0.125,0,0.81,6.58,1.79,6.33,-0.688,-3.25,6
hash_takebackday,-0.1,-1.4,0,102,1,1,1,0,2,126,24,102,83,20,61,20,63,5,4,1,0.25,0.041,0,2,2,0,0,0.091,0,5,4,1,0.052,0.25,0,0.42,6.72,2.18,3.32,-1.453,-4.44,16
heating,0.52,-3.63,0,91,1,0,1,0,1,245,136,91,172,56,19,109,56,13,13,0,0,0.056,0,5,4,1,0.25,0.038,0,13,13,0,0.167,0,0,-0.02,-0.3,0.08,0.22,-3.384,-6.39,7
olympic,0.08,-1.86,0,113,1,0,1,0,1,310,187,113,145,52,32,81,56,38,17,21,1.235,0.14,1,38,17,21,1.235,0.255,1,17,16,1,0.177,0.062,0,0.16,0.92,-0.02,-0.08,-1.728,-4.96,7
admired,0.13,-2.4,0,117,1,0,1,0,1,269,141,117,194,39,37,103,84,7,5,2,0.4,0.027,0,7,5,2,0.4,0.052,0,5,4,1,0.045,0.25,0,0.14,2.28,-0.29,-0.72,-2.308,-5.42,7
witness,-1.45,1.5,0,927,1,1,1,0,1,2277,1280,927,711,205,128,415,273,68,35,33,0.943,0.031,1,35,32,3,0.094,0.028,0,68,28,40,0.079,1.429,1,0.75,1.87,-0.83,-7.38,1.297,9.23,7
implementation,0.54,-1.17,0,276,1,1,1,0,1,682,399,276,371,135,110,218,149,10,10,0,0,0.015,0,10,9,1,0.111,0.026,0,10,9,1,0.038,0.111,0,0.46,3.29,0.65,3.39,-1.166,-5.5,14
applying,0.14,-0.92,0,267,1,1,1,0,1,792,505,267,449,162,111,276,162,7,7,0,0,0.009,0,7,7,0,0,0.014,0,7,5,2,0.027,0.4,0,0.02,0.13,0.87,5.15,-0.924,-3.99,8
regarding,1.24,-0.34,0,1742,1,0,1,0,1,3609,1760,1742,932,223,192,496,410,63,36,27,0.75,0.018,1,36,33,3,0.091,0.021,0,63,33,30,0.038,0.909,1,2.46,5.64,0.17,1.69,-0.337,-3.36,9
xi,-2.23,1.21,0,274,1,1,1,0,1,477,146,274,158,35,36,76,73,44,26,18,0.692,0.102,0,19,6,13,2.167,0.15,0,26,23,3,0.105,0.13,0,0.94,4.44,-1.09,-3.02,0.899,4.06,2
indefinitely,-4.58,2.04,0,104,1,1,1,0,1,335,223,104,224,84,27,146,72,8,6,2,0.333,0.024,0,8,5,3,0.6,0.037,0,6,5,1,0.061,0.2,0,-0.1,-1.29,-1.31,-4.92,1.721,3.52,12
withdraw,-3.19,1.56,0,164,1,0,1,0,1,529,346,164,314,134,47,201,100,11,10,1,0.1,0.021,0,10,7,3,0.429,0.03,0,11,7,4,0.072,0.571,0,-0.08,-0.73,-0.42,-2.21,1.241,4.04,8
increased,1.35,-0.69,0,1244,1,0,1,0,1,3610,2280,1244,959,246,195,572,357,25,24,1,0.042,0.007,0,25,23,2,0.087,0.011,0,24,24,0,0.02,0,0,0.55,1.74,0.22,2.71,-0.642,-5.78,9
afghanistan,-0.8,0.69,0,806,1,0,1,0,1,1791,866,806,500,134,96,274,209,65,61,4,0.066,0.038,0,61,25,36,1.44,0.076,1,65,41,24,0.088,0.585,1,1.1,2.99,0.33,2.16,0.565,3.76,11
vets,0.99,-0.83,0,919,1,1,1,0,1,2344,1403,919,590,166,128,306,273,58,58,0,0,0.025,0,58,58,0,0,0.043,0,29,25,4,0.033,0.16,0,-0.46,-0.77,2.13,20.31,-0.795,-5.56,4
package,1.68,-0.82,0,1311,1,1,1,0,1,4186,2784,1311,865,256,197,503,341,36,33,3,0.091,0.009,0,36,33,3,0.091,0.013,0,33,28,5,0.026,0.179,0,-1.31,-2.55,0.46,6.96,-0.761,-7.64,7
silver,-2.22,0.97,0,336,1,0,1,0,1,819,448,336,376,80,72,200,161,63,21,42,2,0.083,1,63,21,42,2,0.164,1,16,13,3,0.05,0.231,0,0.24,1.34,0.53,2.38,0.86,3.07,6
signature,0.1,-0.83,0,462,1,0,1,0,1,965,480,462,475,118,93,262,200,18,18,0,0,0.019,0,18,10,8,0.8,0.039,0,18,16,2,0.041,0.125,0,0.47,3.01,0.49,2.25,-0.786,-3.54,9
investigating,-2.51,1.71,0,501,1,1,1,0,1,1051,515,501,481,134,93,255,210,12,12,0,0,0.012,0,12,12,0,0,0.024,0,12,11,1,0.025,0.091,0,0.4,2.41,-0.55,-3.17,1.514,7.07,13
allegations,-2.34,1.77,0,698,1,0,1,0,1,1562,790,698,542,165,103,302,217,63,37,26,0.703,0.042,1,14,13,1,0.077,0.018,0,63,37,26,0.099,0.703,1,0.17,0.76,-0.25,-1.75,1.569,8.2,11
establish,0.73,-0.88,0,519,1,0,1,0,1,1654,1090,519,634,228,142,390,226,31,26,5,0.192,0.019,0,26,16,10,0.625,0.024,0,31,12,19,0.064,1.583,0,-0.3,-1.21,0.11,1.02,-0.818,-4.95,9
transforming,-0.4,-2.27,0,57,1,1,1,0,1,220,156,57,157,54,31,102,49,13,6,7,1.167,0.063,0,13,6,7,1.167,0.091,0,3,2,1,0.056,0.5,0,-0.01,-0.16,-1.09,-3.04,-2.099,-4.03,12
indeed,-3.23,2.06,0,666,1,1,1,0,1,1999,1151,666,602,109,76,339,236,71,59,12,0.203,0.037,0,71,59,12,0.203,0.066,0,31,26,5,0.049,0.192,0,0.32,1.82,-0.8,-3.74,1.813,7.18,6
portant,-0.53,-1.49,0,64,1,1,1,0,1,226,162,64,145,62,38,100,45,7,5,2,0.4,0.032,0,7,5,2,0.4,0.045,0,4,3,1,0.067,0.333,0,0.06,0.77,1.29,4.59,-1.313,-3.29,7
enemy,-1.17,0.82,0,1058,1,0,1,0,1,1938,770,1058,652,117,120,302,323,38,30,8,0.267,0.02,0,20,20,0,0,0.027,0,38,30,8,0.037,0.267,0,0.93,5.1,-0.3,-1.61,0.723,4.03,5
hash_semperfi,-0.3,-1.07,0,124,1,0,1,0,2,167,42,124,99,20,54,30,68,16,10,6,0.6,0.106,0,5,3,2,0.667,0.135,0,16,10,6,0.148,0.6,0,0.42,4.13,1.12,1.86,-1.236,-3.82,13
tyranny,-1.32,0.85,0,747,1,0,1,0,1,1095,312,747,491,83,120,180,293,23,20,3,0.15,0.021,0,10,9,1,0.111,0.033,0,23,20,3,0.032,0.15,0,1.11,7.82,-0.31,-1.15,0.769,3.99,7
oppression,-1.99,1.02,0,338,1,1,1,0,1,1347,992,338,510,156,73,331,167,129,30,99,3.3,0.106,1,129,30,99,3.3,0.149,1,16,15,1,0.05,0.067,0,-0.06,-0.34,-1.54,-9.31,0.85,3.66,10
math,-2.56,1.18,0,447,1,0,1,0,1,1317,796,447,524,106,64,318,185,34,28,6,0.214,0.027,0,28,24,4,0.167,0.036,0,34,26,8,0.082,0.308,0,0.13,0.88,0.11,0.51,1.024,3.51,4
hash_stem,-0.25,-1.01,0,122,1,1,1,0,2,343,221,122,161,84,50,106,55,13,12,1,0.083,0.039,0,13,12,1,0.083,0.062,0,9,6,3,0.08,0.5,0,0.05,0.33,0.76,3.27,-0.977,-3.36,9
hash_2a,-3.13,2.3,0,1182,1,0,1,1,2,1208,23,1182,238,1,49,9,227,42,33,9,0.273,0.036,0,6,5,1,0.2,0.353,0,42,33,9,0.037,0.273,0,1.27,5.34,-0.05,-0.04,2.227,10.09,7
christmas,0.18,0.44,0,1934,1,1,1,1,1,3459,1359,1934,944,184,178,463,454,82,33,49,1.485,0.024,1,16,15,1,0.067,0.012,0,82,33,49,0.044,1.485,1,2.56,8.67,0.42,3.02,0.396,3.44,9
prosecutors,-3.13,1.51,0,279,1,1,1,0,1,683,386,279,295,90,45,174,110,27,23,4,0.174,0.041,0,27,16,11,0.688,0.075,0,23,15,8,0.09,0.533,0,0.03,0.2,-0.74,-3.44,1.25,3.98,11
episode,-1.09,0.84,0,1092,1,1,1,0,1,2674,1381,1092,526,87,66,318,181,104,73,31,0.425,0.04,1,104,48,56,1.167,0.081,1,73,64,9,0.072,0.141,0,1.51,3.6,-0.81,-3.76,0.707,4.34,7
lawyer,-2.4,1.23,0,588,1,1,1,0,1,1753,1019,588,557,139,64,345,188,50,36,14,0.389,0.029,0,31,30,1,0.033,0.031,0,50,36,14,0.093,0.389,0,-0.22,-1.08,-1.05,-6.9,1.001,3.99,6
hash_ccp,-0.27,0.87,0,947,1,0,1,1,2,951,4,947,62,2,42,2,60,258,193,65,0.337,0.372,1,3,1,2,2,3,0,258,193,65,0.374,0.337,1,5.33,4.05,5.51,2.57,0.655,6.6,8
researchers,0.63,-1.17,0,336,1,1,1,0,1,785,423,336,354,125,101,202,145,21,20,1,0.05,0.027,0,21,10,11,1.1,0.052,0,20,11,9,0.063,0.818,0,0.43,2.09,0.71,4,-1.09,-5.52,11
film,-4.61,2.36,0,344,1,0,1,0,1,966,525,344,393,99,35,238,130,25,20,5,0.25,0.027,0,25,18,7,0.389,0.05,0,20,18,2,0.062,0.111,0,-0.14,-1.63,-0.43,-1.79,2.125,4.97,4
lone,-4.17,2.13,0,133,1,1,1,0,1,275,134,133,147,25,21,75,65,17,12,5,0.417,0.066,0,17,9,8,0.889,0.145,0,12,9,3,0.099,0.333,0,0.29,2.34,2.28,5.47,1.731,4.67,4
nonprofit,0.04,-0.94,0,337,1,1,1,0,1,1056,699,337,506,151,91,321,172,20,14,6,0.429,0.019,0,14,13,1,0.077,0.02,0,20,14,6,0.063,0.429,0,0.06,0.41,0.7,4.25,-0.76,-3.33,9
intentionally,-2.87,1.19,0,236,1,1,1,0,1,732,472,236,393,110,52,244,136,27,17,10,0.588,0.038,0,27,12,15,1.25,0.061,0,17,8,9,0.078,1.125,0,-0.12,-1.15,-1.58,-6.76,1.069,3.1,13
mentally,-4.15,1.72,0,271,1,0,1,0,1,537,234,271,286,30,30,139,133,10,10,0,0,0.019,0,9,8,1,0.125,0.04,0,10,10,0,0.038,0,0,0.14,2.64,-0.35,-0.66,1.63,3.22,8
testament,-0.04,-0.73,0,307,1,1,1,0,1,712,384,307,400,123,108,225,164,42,11,31,2.818,0.063,1,11,7,4,0.571,0.029,0,42,6,36,0.158,6,1,0.35,2.85,0.96,4.73,-0.772,-3.28,9
destruction,-0.98,0.91,0,1192,1,1,1,0,1,1957,706,1192,725,130,139,327,375,41,23,18,0.783,0.021,0,16,14,2,0.143,0.023,0,41,23,18,0.036,0.783,0,1.49,7.93,-0.85,-4.59,0.808,5.18,11
ignorant,-4.05,1.77,0,564,1,1,1,0,1,1186,547,564,428,77,32,241,170,111,29,82,2.828,0.103,1,28,15,13,0.867,0.054,0,111,29,82,0.245,2.828,1,-0.12,-1.35,-1.47,-5.52,1.499,3.42,8
flat,-3.75,1.97,0,320,1,0,1,0,1,764,410,320,385,79,47,224,148,15,13,2,0.154,0.02,0,13,8,5,0.625,0.033,0,15,11,4,0.049,0.364,0,0.13,1.53,-0.44,-1.64,1.807,5.11,4
surprised,-2.46,1.5,0,796,1,1,1,0,1,2123,1200,796,744,126,83,420,296,37,20,17,0.85,0.018,0,20,18,2,0.111,0.017,0,37,18,19,0.049,1.056,0,0.24,1.68,-0.69,-3.62,1.349,5.7,9
prayer,-0.58,0.92,0,1519,1,0,1,1,1,2177,631,1519,693,127,154,280,400,51,36,15,0.417,0.024,0,18,14,4,0.286,0.029,0,51,36,15,0.035,0.417,0,2.32,7.89,0.14,0.77,0.867,6.58,6
bravery,0.61,-0.51,0,636,1,1,1,0,1,1740,1098,636,665,229,170,380,280,20,15,5,0.333,0.012,0,20,15,5,0.333,0.019,0,11,9,2,0.018,0.222,0,-0.22,-0.94,0.54,5.03,-0.557,-3.63,7
obama,-1.74,2.07,0,3525,1,1,1,0,1,6574,2344,3525,864,143,124,427,404,210,126,84,0.667,0.033,1,210,97,113,1.165,0.098,1,126,104,22,0.037,0.212,1,3.21,7.17,-0.66,-4.1,1.714,14.89,5
violated,-3.38,2.15,0,358,1,1,1,0,1,934,545,358,444,134,66,258,172,21,11,10,0.909,0.023,0,21,11,10,0.909,0.04,0,11,11,0,0.032,0,0,-0.09,-0.5,-1.52,-8.71,1.824,7.22,8
outlined,-0.16,-0.95,0,207,1,0,1,0,1,424,212,207,253,90,76,137,111,19,9,10,1.111,0.047,0,6,5,1,0.2,0.029,0,19,9,10,0.101,1.111,0,0.34,2.79,0.25,1.01,-0.94,-3.46,8
overturning,-4.2,2.03,0,100,1,0,1,0,1,339,230,100,231,88,38,154,69,10,8,2,0.25,0.03,0,10,8,2,0.25,0.045,0,4,4,0,0.042,0,0,-0.03,-0.4,0.04,0.15,1.776,4.29,11
seized,-4.44,2.53,0,162,1,0,1,0,1,275,94,162,164,26,44,69,86,31,9,22,2.444,0.127,1,6,4,2,0.5,0.068,0,31,9,22,0.237,2.444,1,0.43,4.97,-0.4,-0.73,2.137,6.23,6
underscored,-0.82,-2.08,0,33,1,0,1,0,1,105,71,33,82,38,23,56,25,4,4,0,0,0.04,0,4,4,0,0,0.06,0,3,3,0,0.1,0,0,0,0.01,0.54,1.21,-2.142,-3.46,11
underscores,-0.2,-1.78,0,86,1,0,1,0,1,315,216,86,198,108,35,136,52,8,7,1,0.143,0.026,0,8,7,1,0.143,0.038,0,5,4,1,0.062,0.25,0,-0.18,-1.96,-0.06,-0.27,-1.604,-4.17,11
pointed,-4.67,2.29,0,196,1,0,1,0,1,495,250,196,290,48,33,157,115,12,12,0,0,0.025,0,11,8,3,0.375,0.046,0,12,8,4,0.065,0.5,0,0.13,2.11,-0.85,-2.17,1.856,4.3,7
upgrades,0.69,-2.07,0,138,1,1,1,0,1,298,148,138,162,61,57,89,70,13,12,1,0.083,0.046,0,7,5,2,0.4,0.05,0,13,12,1,0.104,0.083,0,0.36,2.93,1.04,3.57,-1.899,-6.8,8
maritime,0.55,-1.67,0,159,1,1,1,0,1,313,152,159,114,46,46,55,57,21,19,2,0.105,0.072,0,21,19,2,0.105,0.16,0,17,15,2,0.12,0.133,0,0.39,1.98,1.17,4.44,-1.52,-5.99,8
admitting,-3.28,1.38,0,197,1,1,1,0,1,492,271,197,304,68,43,176,112,12,8,4,0.5,0.025,0,8,6,2,0.333,0.03,0,12,6,6,0.065,1,0,0.13,1.81,-1.09,-3.46,1.173,3.16,9
liberals,-0.8,0.72,0,2222,1,0,1,0,1,2711,293,2222,467,9,90,102,340,136,94,42,0.447,0.053,1,29,27,2,0.074,0.11,0,136,94,42,0.065,0.447,1,2.21,8.41,-1.53,-1.39,0.636,4.11,8
bailout,-3.41,2.13,0,344,1,1,1,0,1,1202,831,344,451,96,69,282,155,27,18,9,0.5,0.023,0,27,18,9,0.5,0.034,0,12,10,2,0.036,0.2,0,0.1,0.59,-2.15,-10.87,1.979,7.22,7
dishonest,-2.68,1.26,0,360,1,0,1,0,1,665,253,360,296,41,49,124,154,16,15,1,0.067,0.025,0,16,15,1,0.067,0.068,0,15,11,4,0.043,0.364,0,0.41,4.16,-0.7,-1.8,1.145,3.75,9
farce,-4.05,2.28,0,210,1,0,1,0,1,313,83,210,185,24,43,66,109,18,9,9,1,0.061,0,4,3,1,0.333,0.051,0,18,9,9,0.094,1,0,0.48,4.66,-0.28,-0.52,1.958,5.91,5
pioneering,-0.64,-2.01,0,42,1,0,1,0,1,140,95,42,110,57,25,76,32,4,3,1,0.333,0.029,0,3,2,1,0.5,0.033,0,4,3,1,0.105,0.333,0,-0.01,-0.1,0.21,0.58,-1.895,-3.55,10
lying,-1.48,1.2,0,1774,1,1,1,0,1,3908,1957,1774,822,168,91,453,338,80,61,19,0.311,0.021,0,80,51,29,0.569,0.043,1,61,45,16,0.036,0.356,0,0.24,0.59,-0.85,-7.26,0.999,6.16,5
lied,-1.81,1.54,0,1069,1,1,1,0,1,2223,1076,1069,648,143,87,351,273,38,27,11,0.407,0.017,0,24,20,4,0.2,0.023,0,38,27,11,0.037,0.407,0,0.9,2.98,-1.17,-8.3,1.298,8.07,4
controlled,-1.79,1.03,0,687,1,1,1,0,1,1248,507,687,549,104,97,259,271,16,15,1,0.067,0.013,0,13,11,2,0.182,0.026,0,16,15,1,0.024,0.067,0,0.7,4.84,-0.81,-3.8,0.863,4.12,10
hunts,-5.15,2.24,0,82,1,0,1,0,1,103,20,82,76,8,18,18,57,7,4,3,0.75,0.073,0,2,2,0,0,0.111,0,7,4,3,0.093,0.75,0,0.14,3.2,-0.84,-0.76,2.024,3.35,5
powers,-2.43,1.52,0,579,1,1,1,0,1,1594,901,579,645,167,94,364,255,31,23,8,0.348,0.02,0,31,18,13,0.722,0.036,0,18,13,5,0.032,0.385,0,-0.42,-1.75,-0.62,-4.32,1.451,5.98,6
hash_humantrafficking,-0.55,-1.63,0,124,1,0,1,0,2,144,18,124,59,6,16,15,43,26,14,12,0.857,0.22,0,2,2,0,0,0.125,0,26,14,12,0.265,0.857,0,0.24,2,1.17,1,-1.657,-3.7,21
weapons,-1.34,0.82,0,592,1,1,1,0,1,2184,1521,592,650,191,90,413,213,49,35,14,0.4,0.023,0,49,35,14,0.4,0.033,0,21,21,0,0.037,0,0,-0.53,-1.48,-0.54,-4.96,0.693,3.67,7
hardship,-0.14,-0.94,0,232,1,0,1,0,1,769,532,232,425,168,86,278,142,11,10,1,0.1,0.015,0,11,10,1,0.1,0.021,0,8,7,1,0.036,0.143,0,-0.23,-1.82,0.04,0.23,-0.88,-3.34,8
ancestors,-6.19,2.69,0,161,1,1,1,0,1,452,286,161,215,48,12,142,68,16,15,1,0.067,0.037,0,15,14,1,0.071,0.055,0,16,13,3,0.11,0.231,0,-0.19,-2.62,-1.83,-5.15,2.919,3.36,9
reasonable,-1.76,0.93,0,460,1,0,1,0,1,1302,729,460,523,121,89,288,208,24,16,8,0.5,0.019,0,24,16,8,0.5,0.034,0,14,11,3,0.031,0.273,0,0.38,2.38,-0.17,-0.86,0.798,3.61,10
interpretation,-5.14,2.14,0,94,1,0,1,0,1,264,140,94,169,27,18,86,67,7,5,2,0.4,0.027,0,7,5,2,0.4,0.053,0,5,4,1,0.056,0.25,0,0.05,1.05,-0.61,-1.31,2.029,3.11,14
circus,-3.24,2.09,0,387,1,0,1,0,1,514,118,387,259,26,60,90,162,16,11,5,0.455,0.032,0,8,4,4,1,0.073,0,16,11,5,0.043,0.455,0,0.93,7.83,-0.61,-1.04,1.714,7.19,6
insults,-5.18,2.34,0,182,1,0,1,0,1,420,206,182,244,54,21,129,101,13,12,1,0.083,0.032,0,13,8,5,0.625,0.067,0,12,7,5,0.071,0.714,0,0.04,0.78,-0.73,-1.93,1.977,3.57,7
accusations,-2.9,1.46,0,356,1,0,1,0,1,589,195,356,309,49,60,122,165,23,21,2,0.095,0.041,0,21,10,11,1.1,0.121,0,23,15,8,0.069,0.533,0,0.43,5.24,-0.64,-1.62,1.323,4.33,11
hometown,0.15,-0.75,0,439,1,0,1,0,1,1224,775,439,487,127,108,276,204,88,24,64,2.667,0.077,1,88,24,64,2.667,0.128,1,16,10,6,0.038,0.6,0,0.17,0.8,0.45,2.64,-0.788,-3.65,8
hash_usmca,2.17,-0.24,0,3225,1,1,1,0,2,3732,498,3225,440,112,192,141,296,162,99,63,0.636,0.045,1,32,17,15,0.882,0.069,0,162,99,63,0.053,0.636,1,13.06,12.16,1.72,11.21,-0.264,-4.33,10
objective,-3.06,1.49,0,275,1,0,1,0,1,553,214,275,291,63,60,136,133,22,10,12,1.2,0.041,0,10,8,2,0.25,0.049,0,22,7,15,0.087,2.143,0,0.31,3.93,-0.55,-1.6,1.419,4.25,9
illegal,-0.59,0.97,0,1939,1,1,1,0,1,4290,2212,1939,959,219,155,529,401,102,42,60,1.429,0.024,1,33,30,3,0.1,0.015,0,102,42,60,0.056,1.429,1,0.56,1.35,-0.84,-9.16,0.848,6.96,7
reducing,0.48,-0.68,0,552,1,0,1,0,1,1519,933,552,666,202,132,400,248,18,13,5,0.385,0.012,0,11,11,0,0,0.012,0,18,13,5,0.034,0.385,0,0.29,1.55,0.19,1.54,-0.591,-3.55,8
tariffs,0.62,-1.05,0,434,1,1,1,0,1,1266,789,434,418,113,95,233,168,46,30,16,0.533,0.038,0,46,25,21,0.84,0.062,1,30,15,15,0.074,1,0,0.32,1.19,1.3,8.42,-0.984,-5.19,7
constitutes,-6.77,3.18,0,52,1,0,1,0,1,126,63,52,95,23,16,50,35,6,5,1,0.2,0.05,0,5,4,1,0.25,0.086,0,6,5,1,0.13,0.2,0,0.03,0.8,-1.17,-1.92,2.777,3.6,11
phase,1.32,-0.59,0,1256,1,0,1,0,1,2316,994,1256,685,171,188,331,331,73,42,31,0.738,0.033,1,73,40,33,0.825,0.079,1,42,30,12,0.035,0.4,0,2.94,9.11,0.11,0.81,-0.592,-5.39,5
urged,0.75,-0.91,0,455,1,1,1,0,1,1151,680,455,422,188,124,248,164,56,24,32,1.333,0.051,1,24,19,5,0.263,0.037,0,56,21,35,0.14,1.667,1,0.25,0.85,0.43,3.33,-0.772,-4.8,5
negotiations,0.71,-0.62,0,536,1,0,1,0,1,1335,753,536,531,201,138,311,200,20,14,6,0.429,0.015,0,14,12,2,0.167,0.019,0,20,12,8,0.039,0.667,0,0.59,2.55,0.3,2.37,-0.611,-4.07,12
packaging,-0.92,-1.87,0,41,1,0,1,0,1,106,63,41,83,22,27,47,34,4,4,0,0,0.039,0,4,4,0,0,0.068,0,4,2,2,0.108,1,0,0.08,2.04,1.73,2.92,-1.905,-3.19,9
shortly,-1.33,0.9,0,473,1,0,1,0,1,1121,620,473,530,132,105,305,209,37,26,11,0.423,0.034,0,37,18,19,1.056,0.063,0,26,14,12,0.058,0.857,0,0.54,2.39,0.16,0.9,0.827,4.31,7
hash_taiwan,-2.36,1.18,0,143,1,0,1,1,2,166,18,143,53,11,36,12,40,26,12,14,1.167,0.186,0,4,2,2,1,0.286,0,26,12,14,0.222,1.167,0,0.81,5.19,0.68,0.8,0.949,3.79,11
hash_hongkong,-0.89,0.83,0,475,1,1,1,0,2,720,222,475,119,33,47,45,71,75,56,19,0.339,0.116,0,51,23,28,1.217,0.298,1,75,56,19,0.188,0.339,0,2.19,4.16,-0.93,-3.86,0.646,4.6,13
hash_venezuela,-1.38,1,0,367,1,0,1,0,2,461,79,367,47,12,10,17,29,127,109,18,0.165,0.38,0,30,17,13,0.765,0.612,0,127,109,18,0.529,0.165,0,1.99,2.59,0.76,2.09,0.693,4.52,14
suppress,-2.51,1.13,0,238,1,1,1,0,1,724,453,238,389,116,54,238,134,17,11,6,0.545,0.024,0,17,11,6,0.545,0.039,0,9,7,2,0.039,0.286,0,0.01,0.07,-1.15,-5.94,0.91,3.28,8
legitimate,-1.86,1.31,0,574,1,1,1,0,1,1201,575,574,529,129,109,264,244,29,17,12,0.706,0.025,0,29,12,17,1.417,0.053,0,17,16,1,0.031,0.062,0,0.64,3.78,-0.57,-3.22,1.156,5.98,10
tactics,-1.44,0.77,0,532,1,1,1,0,1,1468,898,532,635,171,97,393,229,23,18,5,0.278,0.016,0,15,13,2,0.154,0.017,0,23,18,5,0.045,0.278,0,0.06,0.3,-0.79,-5.34,0.672,3.26,7
diligently,-0.14,-1.49,0,141,1,0,1,0,1,327,181,141,234,72,58,130,99,6,5,1,0.2,0.019,0,6,5,1,0.2,0.034,0,5,4,1,0.037,0.25,0,0.17,2.08,0.51,1.76,-1.372,-4.12,10
deterrence,0.03,-1.31,0,140,1,0,1,0,1,204,58,140,101,27,43,39,59,16,16,0,0,0.085,0,6,5,1,0.2,0.115,0,16,16,0,0.129,0,0,0.59,4.4,-0.11,-0.21,-1.082,-3.98,10
wounded,0.21,-0.63,0,438,1,1,1,0,1,994,508,438,492,158,125,266,217,27,20,7,0.35,0.028,0,13,9,4,0.444,0.026,0,20,12,8,0.048,0.667,0,0.57,3.74,1.05,6.18,-0.587,-3.09,7
qualified,0.58,-0.58,0,820,1,0,1,0,1,1830,957,820,778,183,153,420,339,19,17,2,0.118,0.01,0,19,17,2,0.118,0.02,0,17,15,2,0.021,0.133,0,0.96,4.61,0.13,0.85,-0.586,-3.7,9
target,-1.09,0.85,0,889,1,0,1,0,1,2008,1026,889,764,183,129,417,318,37,22,15,0.682,0.019,0,12,12,0,0,0.012,0,37,22,15,0.043,0.682,0,0.65,3.4,-0.32,-2.29,0.736,4.46,6
justified,-3.8,1.86,0,205,1,0,1,0,1,430,198,205,258,49,41,139,107,14,12,2,0.167,0.034,0,12,6,6,1,0.065,0,14,9,5,0.073,0.556,0,0.24,3.35,-1.14,-2.83,1.6,4.31,9
centennial,0.17,-1.45,0,151,1,1,1,0,1,358,202,151,210,84,57,128,78,20,18,2,0.111,0.059,0,20,8,12,1.5,0.11,0,18,14,4,0.135,0.286,0,0.25,1.57,1.32,5.07,-1.342,-4.78,10
propose,-3.13,1.28,0,258,1,0,1,0,1,624,337,258,365,77,50,200,149,13,12,1,0.083,0.021,0,8,7,1,0.143,0.024,0,13,12,1,0.053,0.083,0,0.09,1.21,-0.62,-2.16,1.131,3.05,7
symptomatic,-5.63,2.4,0,69,1,0,1,0,1,164,89,69,98,29,15,57,36,13,9,4,0.444,0.086,0,13,4,9,2.25,0.171,0,9,8,1,0.15,0.125,0,0,0.06,0.19,0.45,2.012,3.01,11
containment,-0.65,-1.36,0,94,1,1,1,0,1,248,137,94,134,34,32,72,54,20,13,7,0.538,0.088,0,20,9,11,1.222,0.171,0,13,8,5,0.16,0.625,0,0.09,0.72,-1.13,-3.22,-1.315,-3.18,11
hits,-2.28,1.02,0,426,1,0,1,0,1,1102,604,426,519,104,71,297,200,27,22,5,0.227,0.025,0,16,14,2,0.143,0.027,0,22,13,9,0.054,0.692,0,0.21,2.02,-0.37,-1.66,0.887,3.22,4
removed,-2.31,1.52,0,908,1,1,1,0,1,2172,1210,908,771,194,96,440,309,40,27,13,0.481,0.019,0,40,20,20,1,0.034,0,27,25,2,0.031,0.08,0,-0.22,-1.3,-0.48,-3.51,1.319,6.16,7
odd,-5.02,2.29,0,242,1,0,1,0,1,642,289,242,271,26,24,141,109,21,17,4,0.235,0.034,0,17,11,6,0.545,0.062,0,14,9,5,0.061,0.556,0,0.1,1.99,-0.92,-1.85,2.123,3.8,3
