term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
lawful,-6.27,-2.49,0,34,1,1,1,0,1,72,34,38,61,10,7,29,32,2,2,0,0,0.029,0,2,2,0,0,0.062,0,2,2,0,0.056,0,0,0.02,0.63,-2.36,-2.5,2.314,1.73,6
criminal,-3.06,-1.02,0,353,1,1,0,0,1,586,353,227,319,35,21,190,127,19,17,2,0.118,0.034,0,8,7,1,0.143,0.023,0,19,17,2,0.091,0.118,0,0.08,1.01,-0.69,-1.76,-0.065,-0.1,8
abuses,-5.55,-2.37,0,92,1,1,0,0,1,132,92,39,102,18,4,72,29,9,4,5,1.25,0.073,0,9,4,5,1.25,0.108,0,3,3,0,0.083,0,0,0.02,0.67,-2.01,-2.89,2.746,1.44,6
secondamendment,-1.97,2.1,0,152,1,1,1,1,1,846,152,693,484,14,78,110,373,10,9,1,0.111,0.012,0,7,4,3,0.75,0.048,0,10,9,1,0.015,0.111,0,0.79,9.21,2.22,2.72,1.225,3.7,15
purchase,-1.78,0.44,0,252,1,1,1,0,1,366,252,114,249,44,22,164,85,9,6,3,0.5,0.025,0,9,5,4,0.8,0.037,0,6,5,1,0.056,0.2,0,0.04,0.68,0.78,1.95,2.634,3.22,8
honor,-0.9,0.95,0,305,1,1,0,0,1,550,305,245,386,72,45,221,165,10,7,3,0.429,0.019,0,5,5,0,0,0.017,0,10,7,3,0.043,0.429,0,-0.01,-0.14,1.12,3.66,0.218,0.45,5
reported,-6.39,-2.17,0,83,1,1,0,0,1,130,83,46,93,7,3,59,33,11,6,5,0.833,0.092,0,6,4,2,0.5,0.078,0,11,2,9,0.314,4.5,0,0,0.06,-1.94,-1.67,1.108,0.48,8
turn,-1.52,0.82,0,328,1,1,0,0,1,487,328,157,346,49,19,226,119,7,5,2,0.4,0.015,0,7,5,2,0.4,0.022,0,5,4,1,0.033,0.25,0,0,0.02,1.11,2.73,0.36,0.47,4
prosecuted,-2.87,3.56,0,30,1,1,0,0,1,56,30,26,50,3,6,28,22,3,2,1,0.5,0.057,0,2,2,0,0,0.071,0,3,2,1,0.13,0.5,0,0.04,2.05,4.12,1.7,-0.3,-0.21,10
transfer,-2.53,0.95,0,110,1,1,0,0,1,155,110,44,107,14,6,76,30,6,4,2,0.5,0.04,0,4,3,1,0.333,0.038,0,6,3,3,0.158,1,0,0.04,1.08,1.56,2.1,1.392,0.88,8
help,0.75,0.25,0,3061,1,1,1,0,1,4426,3061,1345,1181,184,102,690,484,74,39,35,0.897,0.017,1,74,39,35,0.897,0.025,1,24,20,4,0.018,0.2,0,-0.79,-2.75,0.52,5.07,-0.601,-2.73,4
identify,-1.89,0.67,0,175,1,1,0,0,1,246,175,69,180,38,9,121,57,9,6,3,0.5,0.038,0,9,6,3,0.5,0.054,0,3,3,0,0.045,0,0,0,0,1.17,2.47,-0.295,-0.24,8
risks,-2.37,1.1,0,119,1,1,0,0,1,156,119,37,122,21,6,88,34,4,4,0,0,0.026,0,4,4,0,0,0.035,0,2,2,0,0.057,0,0,-0.01,-0.35,1.41,2.01,-0.24,-0.16,5
taking,-0.93,0.51,0,582,1,1,0,0,1,889,582,302,541,85,48,325,213,12,9,3,0.333,0.014,0,9,9,0,0,0.016,0,12,8,4,0.041,0.5,0,0.02,0.18,0.76,2.88,-0.059,-0.13,6
education,0.55,-0.05,0,3627,1,1,0,0,1,5415,3627,1775,1193,177,85,722,465,119,42,77,1.833,0.022,1,36,35,1,0.029,0.01,0,119,42,77,0.072,1.833,1,-1.03,-3.06,0.21,2.14,0.051,0.22,9
devices,-4.73,-1.63,0,54,1,1,1,0,1,90,54,36,65,15,8,40,25,6,4,2,0.5,0.071,0,4,3,1,0.333,0.08,0,6,3,3,0.2,1,0,0.07,1.85,-1.11,-1.65,-2.629,-2.6,7
automatic,-2.12,0.85,0,238,1,1,0,0,1,257,238,19,168,20,2,152,16,9,8,1,0.125,0.036,0,9,8,1,0.125,0.039,0,2,2,0,0.118,0,0,-0.01,-0.31,1.38,2.41,0.528,0.23,9
raised,-1.48,0.37,0,354,1,1,0,0,1,610,354,250,452,73,39,261,187,6,5,1,0.2,0.01,0,6,5,1,0.2,0.017,0,4,4,0,0.016,0,0,-0.1,-1.46,0.57,1.76,-0.287,-0.52,6
taught,-1.75,0.95,0,271,1,1,0,0,1,470,271,198,340,34,18,197,142,8,7,1,0.143,0.017,0,5,5,0,0,0.019,0,8,7,1,0.042,0.143,0,-0.06,-1.24,1.1,2.37,-1.112,-1.39,6
old,-1.37,0.52,0,448,1,1,0,0,1,722,448,266,469,64,20,283,181,14,9,5,0.556,0.02,0,14,7,7,1,0.032,0,9,6,3,0.035,0.5,0,-0.12,-1.82,0.75,2.28,0.24,0.3,3
considered,-2.6,0.91,0,147,1,1,0,0,1,231,147,83,177,17,13,113,63,7,6,1,0.167,0.031,0,6,4,2,0.5,0.043,0,7,3,4,0.092,1.333,0,0.06,1.88,1.41,1.89,-0.547,-0.55,10
church,-2.24,0.85,0,179,1,1,1,1,1,512,179,329,326,26,46,120,205,20,11,9,0.818,0.041,0,9,6,3,0.5,0.053,0,20,11,9,0.065,0.818,0,0.16,3.2,1.03,1.81,1.191,2.18,6
mother,-1.19,0.46,0,609,1,1,0,0,1,1053,609,436,579,72,30,332,242,14,11,3,0.273,0.013,0,14,9,5,0.556,0.024,0,11,8,3,0.026,0.375,0,-0.19,-2.4,0.67,2.27,0.764,1.14,6
religious,-4.16,-1.48,0,162,1,1,1,0,1,406,162,237,220,20,17,99,117,25,17,8,0.471,0.066,0,6,5,1,0.2,0.038,0,25,17,8,0.118,0.471,0,0.16,2.26,-1.06,-1.94,3.278,4.66,9
succeed,-0.86,0.61,0,362,1,1,0,0,1,497,362,135,327,81,29,216,111,10,7,3,0.429,0.021,0,10,7,3,0.429,0.028,0,4,3,1,0.031,0.333,0,-0.25,-2.68,0.85,3.18,0.025,0.04,7
rural,0.3,2.42,0,1000,1,1,0,0,1,1267,1000,267,392,50,45,273,119,47,30,17,0.567,0.039,0,47,30,17,0.567,0.049,0,12,11,1,0.047,0.091,0,0.23,1.29,2.42,8.49,-0.423,-1.22,5
farms,-1.51,1.68,0,239,1,1,0,0,1,310,239,70,173,22,15,124,48,10,9,1,0.111,0.033,0,10,9,1,0.111,0.044,0,4,3,1,0.061,0.333,0,0.02,0.4,1.78,3.26,-1.05,-1.43,5
homes,-2.55,-1.15,0,562,1,1,0,0,1,734,562,170,398,67,20,282,115,20,11,9,0.818,0.028,0,20,11,9,0.818,0.037,0,8,7,1,0.049,0.143,0,-0.14,-1.74,-0.85,-3,0.609,0.71,5
next.,-1.4,0.2,0,603,1,1,0,0,1,1023,603,413,576,71,34,329,240,14,14,0,0,0.014,0,14,10,4,0.4,0.024,0,14,13,1,0.035,0.077,0,-0.01,-0.07,0.55,1.85,-0.715,-1.19,5
fishing,-2.48,0.59,0,105,1,1,1,0,1,167,105,62,105,17,17,64,41,10,9,1,0.111,0.064,0,10,9,1,0.111,0.105,0,7,5,2,0.127,0.4,0,0.18,2.36,1.04,1.72,-1.395,-2.24,7
lesson,-2.08,2.49,0,34,1,1,0,0,1,56,34,21,42,10,2,26,15,7,4,3,0.75,0.143,0,4,3,1,0.333,0.133,0,7,1,6,0.5,6,0,-0.01,-0.48,2.85,2.69,-0.122,-0.05,6
strong,-0.23,0.06,0,1141,1,1,1,0,1,2080,1141,935,900,147,110,474,423,14,12,2,0.167,0.007,0,14,11,3,0.273,0.012,0,12,11,1,0.013,0.091,0,0.51,2.68,0.33,2.16,-0.498,-2.14,6
vietnam,-1.58,1.91,0,99,1,1,1,0,1,192,99,92,120,21,10,71,48,9,9,0,0,0.049,0,5,4,1,0.25,0.053,0,9,9,0,0.108,0,0,0.12,1.81,2.18,3.35,-1.226,-1.79,7
tough,-1.61,1.05,0,147,1,1,0,0,1,255,147,108,203,35,28,119,84,6,4,2,0.5,0.024,0,6,3,3,1,0.043,0,4,3,1,0.038,0.333,0,0.06,0.95,1.29,2.78,-0.08,-0.12,5
world,-0.08,0.12,0,2231,1,1,0,0,1,3607,2231,1343,1077,138,111,611,459,41,38,3,0.079,0.011,0,41,27,14,0.519,0.019,0,38,34,4,0.029,0.118,0,0.67,3,0.44,2.98,-0.031,-0.14,5
mom,-1.05,1.87,0,303,1,1,0,0,1,415,303,108,239,28,14,165,70,12,10,2,0.2,0.03,0,10,10,0,0,0.034,0,12,5,7,0.125,1.4,0,-0.09,-1.36,1.94,4.19,0.609,0.67,3
loved,-1.21,1.86,0,194,1,1,0,0,1,265,194,71,203,31,14,145,58,7,4,3,0.75,0.027,0,4,4,0,0,0.021,0,7,2,5,0.109,2.5,0,-0.02,-0.47,2.03,3.93,-0.518,-0.56,5
repair,-3.34,-1.11,0,182,1,1,0,0,1,251,182,69,180,33,6,125,55,5,4,1,0.25,0.02,0,5,4,1,0.25,0.028,0,4,4,0,0.062,0,0,-0.07,-1.29,-0.8,-1.85,0.955,0.64,6
college,0.06,0.2,0,1661,1,1,1,0,1,2397,1661,727,960,160,69,595,360,24,19,5,0.263,0.01,0,24,19,5,0.263,0.015,0,10,9,1,0.014,0.111,0,-0.71,-4.08,0.45,3.16,-1.015,-3.09,7
music,-4.91,-1.76,0,92,1,1,0,1,1,128,92,35,83,12,0,59,23,6,5,1,0.2,0.049,0,6,5,1,0.2,0.07,0,4,3,1,0.129,0.333,0,-0.07,-1.65,-1.57,-2.28,0,0,5
managing,-1.98,2.65,0,71,1,1,0,0,1,147,71,75,118,8,10,61,56,7,5,2,0.4,0.05,0,4,2,2,1,0.06,0,7,5,2,0.103,0.4,0,0.07,1.9,3.1,2.84,1.717,1.56,8
injured,-2.65,1.35,0,79,1,1,0,0,1,95,79,15,76,10,1,61,14,6,4,2,0.5,0.067,0,6,4,2,0.5,0.082,0,2,1,1,0.154,1,0,-0.04,-1.44,1.51,1.75,-0.857,-0.24,7
group,-1.22,0.5,0,314,1,1,0,0,1,581,314,264,372,70,36,209,161,11,8,3,0.375,0.019,0,8,7,1,0.143,0.026,0,11,7,4,0.043,0.571,0,-0.03,-0.33,0.77,2.52,0.899,1.48,5
worker,-3.38,-1.64,0,446,1,1,0,0,1,549,446,100,304,53,13,233,68,12,11,1,0.091,0.022,0,12,11,1,0.091,0.028,0,5,4,1,0.053,0.25,0,-0.12,-1.39,-1.41,-4.15,1.192,1.22,6
analyst,-1.27,6.64,0,30,1,1,0,0,1,60,30,30,43,3,2,20,23,4,4,0,0,0.071,0,4,3,1,0.333,0.154,0,4,2,2,0.154,1,0,0,0.32,10.26,2.23,5.492,1.84,7
like,0.11,0.04,0,2853,1,1,1,0,1,4048,2853,1170,1092,156,88,644,440,36,32,4,0.125,0.009,0,36,32,4,0.125,0.013,0,21,19,2,0.018,0.105,0,-0.16,-0.71,0.35,2.68,-0.506,-1.89,4
highest,-1.46,0.46,0,430,1,1,0,0,1,636,430,204,408,61,37,250,156,8,7,1,0.143,0.013,0,8,7,1,0.143,0.019,0,7,5,2,0.036,0.4,0,0.04,0.63,0.73,2.16,0.041,0.07,7
cities,-2.58,-0.93,0,366,1,1,0,0,1,535,366,165,317,49,12,207,107,32,13,19,1.462,0.064,0,32,8,24,3,0.096,1,13,5,8,0.086,1.6,0,-0.09,-1.03,-0.58,-1.81,1.073,1.06,6
army,-1.04,1.6,0,250,1,1,0,0,1,668,250,398,292,31,37,123,166,16,16,0,0,0.025,0,12,12,0,0,0.05,0,16,12,4,0.042,0.333,0,0.41,3.32,1.8,4.17,0.003,0.01,4
colonel,-2.9,2.28,0,25,1,1,0,0,1,107,25,81,47,3,10,15,31,15,13,2,0.154,0.163,0,4,3,1,0.333,0.19,0,15,13,2,0.227,0.154,0,0.11,2.76,2.46,1.74,-0.927,-1.06,7
pentagon,-2.41,0.99,0,72,1,1,0,0,1,107,72,35,70,15,7,44,26,8,7,1,0.143,0.081,0,8,7,1,0.143,0.125,0,3,3,0,0.094,0,0,0,-0.07,1.31,1.92,0.784,0.61,8
policy,-0.91,-0.74,0,1805,1,1,0,0,1,2551,1805,738,841,134,72,526,310,31,30,1,0.033,0.012,0,31,30,1,0.033,0.017,0,25,22,3,0.035,0.136,0,0.12,0.55,-0.45,-2.99,0.067,0.23,6
authored,-2.23,-1.01,0,164,1,1,0,0,1,255,164,91,137,66,33,81,56,15,10,5,0.5,0.062,0,15,10,5,0.5,0.101,0,7,7,0,0.083,0,0,-0.11,-0.78,-0.77,-2.98,-0.78,-1.49,8
electric,-3.27,-1.11,0,219,1,1,0,0,1,265,219,41,147,28,4,113,32,11,9,2,0.222,0.043,0,11,9,2,0.222,0.053,0,4,3,1,0.108,0.333,0,-0.05,-0.69,-0.69,-1.66,-1.783,-1.17,8
supported,0,0.46,0,622,1,1,0,0,1,962,622,335,457,122,65,281,173,27,18,9,0.5,0.029,0,27,17,10,0.588,0.045,0,18,14,4,0.057,0.286,0,0.31,1.13,0.75,4.55,-0.319,-1.15,9
appointed,-2.9,-0.91,0,136,1,1,1,0,1,242,136,106,177,48,25,99,78,5,5,0,0,0.021,0,5,4,1,0.25,0.038,0,5,5,0,0.05,0,0,-0.02,-0.27,-0.69,-1.83,1.277,1.92,9
board,-1.95,-0.7,0,575,1,1,0,0,1,1022,575,446,513,73,40,300,212,27,22,5,0.227,0.027,0,22,13,9,0.692,0.04,0,27,13,14,0.064,1.077,0,-0.08,-0.65,-0.47,-1.83,0.327,0.68,5
committee,-0.36,-0.72,0,960,1,1,1,0,1,1658,960,696,575,177,120,311,262,21,18,3,0.167,0.013,0,21,18,3,0.167,0.022,0,17,15,2,0.025,0.133,0,0.02,0.06,-0.5,-4.28,0.634,3.24,9
organized,-3.9,-1.18,0,141,1,1,0,0,1,189,141,47,128,24,5,93,34,7,6,1,0.167,0.038,0,7,4,3,0.75,0.052,0,6,3,3,0.146,1,0,-0.05,-1.38,-0.92,-1.68,1.96,1,9
producing,-2.2,1.92,0,79,1,1,0,0,1,116,79,35,93,13,6,64,27,5,3,2,0.667,0.045,0,3,3,0,0,0.039,0,5,3,2,0.167,0.667,0,-0.02,-0.81,1.97,2.37,-1.304,-0.9,9
fought,-0.17,0.01,0,723,1,1,0,0,1,1032,723,304,495,136,82,303,188,14,13,1,0.077,0.014,0,14,13,1,0.077,0.02,0,7,7,0,0.024,0,0,-0.51,-2.28,0.25,1.73,-0.286,-0.93,6
speaking,-4.95,-1.58,0,86,1,1,0,1,1,136,86,47,114,15,3,69,43,3,3,0,0,0.023,0,3,3,0,0,0.036,0,2,2,0,0.044,0,0,-0.04,-1.8,-1.42,-1.82,-2.578,-1.35,8
least,-3.06,-0.98,0,423,1,1,0,0,1,551,423,127,308,43,12,225,82,13,11,2,0.182,0.024,0,13,11,2,0.182,0.032,0,7,5,2,0.058,0.4,0,-0.06,-1.09,-0.67,-1.7,0.32,0.3,5
housing,-2.11,-1.8,0,1875,1,1,0,1,1,2106,1875,226,548,112,22,430,115,95,62,33,0.532,0.047,1,95,62,33,0.532,0.053,1,22,13,9,0.108,0.692,0,-0.67,-3.2,-1.55,-9.34,-0.326,-0.49,7
rent,-5.54,-3.22,0,405,1,1,0,0,1,446,405,38,199,25,3,171,27,14,14,0,0,0.032,0,14,14,0,0,0.036,0,5,2,3,0.152,1.5,0,-0.12,-1.34,-3.08,-6.97,2.194,1.07,4
together,-0.48,0.62,0,895,1,1,1,0,1,1352,895,454,697,100,56,425,269,13,11,2,0.182,0.01,0,10,10,0,0,0.011,0,13,11,2,0.029,0.182,0,-0.17,-1.4,0.84,3.83,-1.566,-3.99,8
helped,0.16,0.41,0,817,1,1,0,0,1,1152,817,332,572,146,68,359,210,19,15,4,0.267,0.017,0,19,15,4,0.267,0.024,0,13,6,7,0.041,1.167,0,-0.66,-2.92,0.64,4.35,-0.48,-1.46,6
bills,-0.59,0.08,0,582,1,1,1,0,1,878,582,289,454,116,65,292,159,15,13,2,0.154,0.017,0,15,13,2,0.154,0.026,0,13,11,2,0.047,0.182,0,0.09,0.53,0.33,1.76,0.581,1.72,5
math,-1.83,0.86,0,113,1,1,0,0,1,180,113,66,134,32,5,84,49,8,5,3,0.6,0.047,0,8,5,3,0.6,0.076,0,5,4,1,0.082,0.25,0,-0.06,-1.02,1.16,2.4,-0.431,-0.31,4
partner,-1.55,0.96,0,182,1,1,0,0,1,251,182,68,188,35,10,126,61,5,5,0,0,0.02,0,5,5,0,0,0.028,0,2,2,0,0.03,0,0,-0.05,-0.98,1.29,2.92,-0.204,-0.17,7
auto,-5.71,-2.57,0,56,1,1,0,0,1,83,56,27,67,13,5,45,22,3,3,0,0,0.038,0,3,3,0,0,0.057,0,3,2,1,0.125,0.5,0,0.02,0.46,-2.26,-3.32,-0.384,-0.25,4
kids,-0.89,0.56,0,598,1,1,0,0,1,796,598,190,397,64,18,281,112,14,11,3,0.273,0.018,0,11,9,2,0.222,0.019,0,14,6,8,0.08,1.333,0,-0.18,-1.72,0.88,3.29,-0.979,-1.36,4
director,-3.48,-1.09,0,185,1,1,0,0,1,347,185,158,243,33,24,138,103,14,10,4,0.4,0.042,0,4,4,0,0,0.022,0,14,10,4,0.097,0.4,0,0.04,0.75,-0.88,-1.89,0.638,0.9,8
indigenous,-10.34,-6.05,0,241,1,1,0,0,1,259,241,14,95,7,1,87,6,44,10,34,3.4,0.205,1,44,10,34,3.4,0.223,1,9,1,8,1.8,8,0,-0.05,-1.09,-6.23,-6.38,-2.435,-0.73,10
area,-2.46,-1.13,0,435,1,1,0,0,1,747,435,311,446,68,40,254,191,16,15,1,0.067,0.022,0,15,10,5,0.5,0.036,0,16,12,4,0.054,0.333,0,0.09,0.79,-0.81,-2.97,0.305,0.58,4
large,-2.23,-0.95,0,638,1,1,0,0,1,909,638,266,509,76,35,336,169,14,13,1,0.077,0.016,0,14,10,4,0.4,0.022,0,13,11,2,0.051,0.182,0,-0.04,-0.42,-0.62,-2.32,0.556,0.88,5
demands,-2.26,1.26,0,128,1,1,0,0,1,176,128,47,138,19,7,96,41,5,5,0,0,0.029,0,5,5,0,0,0.041,0,2,2,0,0.044,0,0,-0.02,-0.67,1.43,2.08,0.836,0.55,7
self,-2.01,0.54,0,311,1,1,0,0,1,629,311,316,390,35,25,194,194,21,10,11,1.1,0.035,0,7,7,0,0,0.023,0,21,10,11,0.071,1.1,0,0.07,1.43,0.87,1.87,0.071,0.1,4
serving,-0.62,0.21,0,652,1,1,1,0,1,1158,652,504,705,139,86,391,312,14,8,6,0.75,0.012,0,14,8,6,0.75,0.022,0,8,7,1,0.016,0.143,0,0.09,0.74,0.41,2.08,0.559,1.84,7
congressional,-1.15,-0.81,0,688,1,1,0,0,1,1122,688,431,538,134,59,323,213,18,18,0,0,0.016,0,18,14,4,0.286,0.027,0,18,17,1,0.044,0.059,0,-0.18,-0.91,-0.56,-3.39,0.554,1.59,13
establishment,-4.52,-1.51,0,107,1,1,1,0,1,222,107,114,158,20,9,78,79,8,8,0,0,0.037,0,8,4,4,1,0.081,0,8,5,3,0.075,0.6,0,0.03,0.81,-1.16,-1.81,5.485,4.4,13
strength,-1.91,1.14,0,169,1,1,0,0,1,336,169,167,249,24,27,126,123,9,5,4,0.8,0.028,0,9,4,5,1.25,0.056,0,5,4,1,0.031,0.25,0,0.11,1.92,1.44,2.53,0.628,0.91,8
experiences,-3.92,-1.16,0,195,1,1,0,0,1,281,195,86,213,23,5,141,72,4,4,0,0,0.014,0,4,4,0,0,0.021,0,2,2,0,0.024,0,0,-0.06,-1.61,-0.95,-1.69,-1.955,-1.4,11
premiums,-1.05,1.46,0,231,1,1,1,0,1,365,231,133,263,45,35,163,99,15,7,8,1.143,0.043,0,15,5,10,2,0.069,0,7,5,2,0.056,0.4,0,0.09,1.4,1.71,4.1,1.071,1.8,8
vital,-0.73,0.47,0,469,1,1,0,0,1,709,469,240,398,87,43,240,158,16,12,4,0.333,0.023,0,16,11,5,0.455,0.035,0,12,9,3,0.053,0.333,0,-0.11,-1.01,0.75,3.15,-0.107,-0.22,5
profits,-2.28,0.29,0,423,1,1,0,0,1,460,423,34,246,28,1,218,25,12,8,4,0.5,0.027,0,12,8,4,0.5,0.029,0,5,3,2,0.172,0.667,0,-0.04,-0.89,0.81,1.65,-3.938,-1.43,7
staggering,-3.04,2.04,0,48,1,1,0,0,1,64,48,16,54,5,1,39,15,4,2,2,1,0.067,0,4,2,2,1,0.091,0,2,1,1,0.143,1,0,0,-0.11,2.67,1.76,-0.9,-0.26,10
populations,-3.92,-1.41,0,189,1,1,0,0,1,228,189,38,153,28,5,121,31,6,5,1,0.2,0.027,0,6,5,1,0.2,0.033,0,3,2,1,0.086,0.5,0,-0.01,-0.33,-1.06,-2.13,0.55,0.36,11
bankrupt,-2.22,1.9,0,113,1,1,1,0,1,148,113,35,127,15,11,98,29,6,3,3,1,0.042,0,6,2,4,2,0.056,0,3,2,1,0.094,0.5,0,0.05,1.53,2.11,2.41,1.88,1.65,8
happens,-5.8,-1.96,0,115,1,1,1,0,1,174,115,59,149,9,5,95,54,5,4,1,0.25,0.03,0,5,4,1,0.25,0.045,0,2,2,0,0.035,0,0,0,-0.02,-1.77,-1.82,3.295,1.75,7
doctor,-1.25,0.98,0,356,1,1,0,0,1,557,356,200,345,49,30,218,126,14,12,2,0.167,0.026,0,14,10,4,0.4,0.041,0,12,6,6,0.064,1,0,0.08,0.87,1.22,3.24,0.951,1.62,6
cost,-0.89,0.08,0,1072,1,1,0,0,1,1651,1072,575,677,93,51,414,260,29,22,7,0.318,0.018,0,29,18,11,0.611,0.028,0,22,19,3,0.04,0.158,0,0.18,1.21,0.45,2.07,0.279,0.68,4
won,-1.14,0.44,0,470,1,1,0,0,1,679,470,204,435,74,42,282,150,9,8,1,0.125,0.013,0,9,8,1,0.125,0.02,0,4,4,0,0.02,0,0,-0.11,-1.18,0.65,2.3,-0.462,-0.88,3
worry,-1.57,1.73,0,146,1,1,0,0,1,180,146,33,131,20,5,102,28,7,6,1,0.167,0.04,0,7,6,1,0.167,0.05,0,3,2,1,0.1,0.5,0,-0.08,-1.53,1.89,3.23,-2.018,-1.4,5
crisis,-0.16,0.15,0,1631,1,1,1,0,1,2192,1631,551,736,116,50,466,265,34,32,2,0.062,0.016,0,34,32,2,0.062,0.021,0,24,17,7,0.046,0.412,0,-0.34,-1.42,0.44,2.85,-0.949,-2.73,6
schools,0.07,0.38,0,1778,1,1,1,0,1,2481,1778,696,825,141,45,525,295,55,38,17,0.447,0.023,0,55,38,17,0.447,0.032,0,18,18,0,0.027,0,0,-0.49,-2.4,0.68,4.45,-0.672,-1.66,7
students,0.19,0.05,0,2268,1,1,1,0,1,2983,2268,710,789,141,48,530,255,98,50,48,0.96,0.034,1,98,50,48,0.96,0.045,1,27,22,5,0.04,0.227,0,-0.65,-2.73,0.39,3.13,-0.981,-2.79,8
prepared,-2.06,0.5,0,179,1,1,1,0,1,303,179,123,240,37,13,145,94,3,3,0,0,0.01,0,3,3,0,0,0.017,0,3,3,0,0.025,0,0,0,-0.02,0.81,1.73,2.121,2.06,8
based,-0.74,0.05,0,1133,1,1,0,0,1,1732,1133,590,732,99,44,440,288,39,22,17,0.773,0.023,0,16,15,1,0.067,0.014,0,39,22,17,0.071,0.773,0,0.03,0.21,0.46,2.3,0.555,1.14,5
factory,-1.61,3.66,0,65,1,1,0,0,1,98,65,31,70,6,6,43,26,5,4,1,0.25,0.054,0,5,4,1,0.25,0.083,0,4,2,2,0.148,1,0,0,0.06,3.56,3.07,-0.407,-0.27,7
industrial,-3.98,-1.29,0,286,1,1,0,0,1,380,286,94,197,25,5,144,53,36,14,22,1.571,0.105,1,36,14,22,1.571,0.144,1,6,5,1,0.068,0.2,0,-0.04,-1.11,-1,-1.85,0.413,0.26,10
shooting,-1.76,1.05,0,119,1,1,0,0,1,178,119,59,134,29,12,83,51,4,3,1,0.333,0.023,0,4,3,1,0.333,0.035,0,3,3,0,0.054,0,0,-0.02,-0.5,1.35,2.66,-0.111,-0.1,8
escape,-7.81,-3.44,0,47,1,1,1,0,1,67,47,20,56,6,3,38,18,3,2,1,0.5,0.047,0,3,2,1,0.5,0.068,0,2,2,0,0.111,0,0,0.02,0.85,-3.07,-2.45,4.034,1.71,6
compete,-1.23,0.83,0,250,1,1,0,0,1,392,250,142,289,61,32,181,108,10,4,6,1.5,0.026,0,10,4,6,1.5,0.042,0,4,4,0,0.029,0,0,0.08,1.07,1.1,3.11,-0.489,-0.9,7
infrastructure,0.19,0.08,0,2042,1,1,1,0,1,2626,2042,582,782,151,59,537,243,46,38,8,0.211,0.018,0,46,38,8,0.211,0.023,0,18,17,1,0.032,0.059,0,-1.06,-3.94,0.32,2.57,-0.594,-1.89,14
safe,-0.34,0.01,0,1237,1,1,1,0,1,1743,1237,495,764,125,71,476,282,23,18,5,0.278,0.013,0,23,18,5,0.278,0.019,0,13,12,1,0.027,0.083,0,-0.09,-0.6,0.35,2.18,-0.577,-1.67,4
cause,-1.94,0.5,0,359,1,1,0,0,1,548,359,185,348,41,23,229,115,15,12,3,0.25,0.028,0,11,6,5,0.833,0.032,0,15,12,3,0.088,0.25,0,0.04,0.82,0.76,1.75,0.894,1.16,5
bernie,-7.5,-3.91,0,136,1,1,0,0,1,160,136,19,73,8,3,54,16,18,7,11,1.571,0.127,0,18,7,11,1.571,0.153,0,3,2,1,0.188,0.5,0,-0.02,-0.55,-3.83,-4.76,0.115,0.05,6
plan,0.13,0.65,0,1355,1,1,0,0,1,2071,1355,706,735,122,57,460,269,53,34,19,0.559,0.026,0,27,26,1,0.038,0.02,0,53,34,19,0.081,0.559,0,-0.17,-0.69,0.93,5.61,0.039,0.11,4
candidate,-4.71,-2.05,0,453,1,1,0,0,1,888,453,428,476,20,12,236,236,20,17,3,0.176,0.023,0,17,14,3,0.214,0.039,0,20,8,12,0.049,1.5,0,0.01,0.11,-1.78,-3.33,1.625,1.54,9
bold,-3.72,-1.88,0,270,1,1,0,1,1,323,270,51,212,49,7,169,41,11,7,4,0.571,0.035,0,11,7,4,0.571,0.042,0,2,2,0,0.041,0,0,-0.21,-3.35,-1.71,-4.75,-1.412,-1.22,4
workers,-0.18,-0.54,0,2930,1,1,1,1,1,3487,2930,545,826,148,60,572,250,67,48,19,0.396,0.02,0,67,48,19,0.396,0.023,0,22,15,7,0.042,0.467,0,-0.93,-2.87,-0.26,-2.22,-0.839,-2.78,7
easier,-1.16,0.51,0,347,1,1,0,0,1,468,347,121,283,63,19,208,75,26,9,17,1.889,0.059,0,9,7,2,0.286,0.027,0,26,4,22,0.274,5.5,1,-0.11,-1.42,0.84,2.79,0.5,0.62,6
aren,-1.73,1.24,0,222,1,1,0,0,1,308,222,82,220,33,14,159,59,5,5,0,0,0.017,0,5,5,0,0,0.023,0,5,4,1,0.065,0.25,0,-0.02,-0.47,1.43,2.72,-1.471,-1.63,4
others,-1.36,0.37,0,660,1,1,0,0,1,1068,660,398,570,66,31,341,225,23,16,7,0.438,0.022,0,16,10,6,0.6,0.025,0,23,7,16,0.061,2.286,0,0.02,0.22,0.68,2.2,0.83,1.38,6
