term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
deadly,-0.32,-2.96,0,35,1,0,1,0,1,173,138,35,130,29,7,105,25,6,5,1,0.2,0.036,0,5,4,1,0.25,0.038,0,6,2,4,0.207,2,0,-0.04,-0.95,0.69,1.31,-2.663,-2.46,6
legally,-4.6,1.99,0,177,1,0,1,1,1,290,113,177,222,16,11,94,128,12,5,7,1.4,0.043,0,3,3,0,0,0.027,0,12,5,7,0.073,1.4,0,0.07,1.82,1.08,1.45,1.995,1.93,7
responsibly,-5.55,2.55,0,38,1,1,1,0,1,103,65,38,89,19,10,56,33,3,3,0,0,0.03,0,3,3,0,0,0.048,0,2,2,0,0.056,0,0,0.04,1.17,1.44,1.9,2.507,2.08,11
nra,-3.02,1.5,0,145,1,0,1,1,1,297,152,145,205,26,37,96,109,6,6,0,0,0.021,0,6,6,0,0,0.041,0,5,4,1,0.036,0.25,0,0.16,2.58,-0.01,-0.02,1.027,1.76,3
exempt,-10.47,5.58,0,33,1,0,1,0,1,73,40,33,54,7,4,32,22,7,5,2,0.4,0.106,0,5,2,3,1.5,0.143,0,7,3,4,0.269,1.333,0,0.02,1.08,-0.6,-0.57,4.536,2.22,6
irs,-7.34,4.68,0,73,1,0,1,0,1,114,40,73,69,10,14,29,39,8,7,1,0.143,0.075,0,4,3,1,0.333,0.111,0,8,7,1,0.123,0.143,0,0.13,2.35,-0.12,-0.13,4.137,5.25,3
investigation,-6.38,2.91,0,57,1,0,1,0,1,155,97,57,110,24,7,73,36,8,4,4,1,0.054,0,4,3,1,0.333,0.043,0,8,4,4,0.163,1,0,-0.02,-0.34,-0.28,-0.53,2.405,1.69,13
moms,-0.45,-3.86,0,15,1,0,1,0,1,85,70,15,70,14,3,56,14,3,3,0,0,0.037,0,3,3,0,0,0.045,0,2,1,1,0.154,1,0,-0.02,-0.55,0.53,0.69,-3.443,-2.25,4
offering,-6.62,3.21,0,48,1,1,1,0,1,186,138,48,144,20,9,102,42,6,5,1,0.2,0.033,0,6,5,1,0.2,0.045,0,4,2,2,0.091,1,0,0.03,0.85,-1.41,-2.15,3.138,2.22,8
accessible,-0.73,-1.8,0,75,1,1,1,1,1,478,401,75,294,65,14,232,60,10,9,1,0.111,0.021,0,10,9,1,0.111,0.026,0,3,3,0,0.042,0,0,-0.15,-2.11,-0.52,-1.71,-1.478,-1.69,10
equity,-0.45,-2.56,0,27,1,1,1,0,1,341,310,27,197,42,8,171,23,8,7,1,0.143,0.024,0,8,7,1,0.143,0.026,0,3,2,1,0.125,0.5,0,-0.07,-1.28,-1.37,-3.41,-1.884,-1.81,6
hours,-3.81,1.49,0,139,1,1,1,0,1,447,307,139,297,40,17,197,99,9,8,1,0.125,0.021,0,9,7,2,0.286,0.03,0,8,7,1,0.061,0.143,0,0.03,0.55,0.85,1.87,1.651,1.79,5
medicaid,-3.11,1.12,0,139,1,1,1,0,1,633,494,139,312,74,18,231,81,15,11,4,0.364,0.024,0,15,11,4,0.364,0.031,0,6,6,0,0.045,0,0,-0.11,-1.13,0.47,1.81,1.528,1.91,8
relief,-0.03,-1.21,0,152,1,0,1,0,1,705,551,152,339,92,33,254,83,21,17,4,0.235,0.031,0,17,14,3,0.214,0.032,0,21,7,14,0.16,2,0,-0.3,-1.86,-0.04,-0.19,-1.046,-2.16,6
accountability,-1.82,0.83,0,232,1,0,1,0,1,620,387,232,357,72,42,219,137,12,10,2,0.2,0.02,0,12,10,2,0.2,0.032,0,9,8,1,0.04,0.125,0,0.23,2.34,-0.18,-0.67,1.06,2.23,14
pell,1.55,-6.18,0,20,1,1,1,0,1,205,185,20,140,61,3,128,12,7,5,2,0.4,0.035,0,7,5,2,0.4,0.039,0,4,3,1,0.25,0.333,0,-0.2,-2.9,0.66,1.96,-5.55,-3.22,4
diversify,-0.97,-3.54,0,9,1,0,1,0,1,61,52,9,52,9,3,43,9,4,2,2,1,0.07,0,4,2,2,1,0.083,0,1,1,0,0.125,0,0,-0.01,-0.35,-0.48,-0.47,-3.136,-1.72,9
repealing,-4.69,2.6,0,69,1,0,1,1,1,175,106,69,137,24,29,78,59,5,4,1,0.25,0.029,0,5,4,1,0.25,0.05,0,4,3,1,0.062,0.333,0,0.1,2.47,0.31,0.52,2.135,2.92,9
shameful,-0.33,-4.03,0,12,1,0,1,0,1,55,43,12,49,10,3,38,11,3,2,1,0.5,0.058,0,3,2,1,0.5,0.075,0,2,1,1,0.2,1,0,-0.01,-0.33,-0.19,-0.22,-3.63,-2.61,8
partisan,-0.64,-2.05,0,66,1,1,1,0,1,252,186,66,187,47,12,133,54,5,4,1,0.25,0.02,0,5,4,1,0.25,0.028,0,4,4,0,0.065,0,0,-0.17,-2.48,1.91,5.02,-2.071,-2.33,8
dreamers,1.15,-5.72,0,16,1,0,1,0,1,227,211,16,176,59,3,166,10,4,3,1,0.333,0.018,0,4,3,1,0.333,0.019,0,3,3,0,0.231,0,0,-0.22,-4.1,0.34,0.93,-4.851,-3.45,8
room,-5.27,2.32,0,73,1,0,1,0,1,203,127,73,162,23,11,104,56,5,4,1,0.25,0.025,0,4,3,1,0.333,0.033,0,5,3,2,0.074,0.667,0,0.01,0.34,0.46,0.75,2.149,1.82,4
enforcing,-6.28,3.1,0,52,1,0,1,0,1,143,91,52,109,10,11,64,45,4,4,0,0,0.029,0,4,4,0,0,0.046,0,3,3,0,0.061,0,0,0.04,1.62,0.78,0.84,2.852,2.28,9
judges,-0.42,-1.42,0,127,1,0,1,0,1,278,151,127,167,12,15,101,66,11,11,0,0,0.041,0,11,7,4,0.571,0.079,0,11,9,2,0.095,0.222,0,0.15,2.4,-0.5,-0.61,-1.526,-2.45,6
addiction,0.07,-1.82,0,144,1,1,1,0,1,596,448,144,274,49,19,198,73,24,21,3,0.143,0.042,0,21,10,11,1.1,0.049,0,24,8,16,0.2,2,0,-0.07,-0.55,1.04,3.62,-1.388,-2.33,9
tackle,-0.47,-1.59,0,77,1,0,1,0,1,261,184,77,195,35,21,129,66,8,5,3,0.6,0.032,0,8,5,3,0.6,0.045,0,3,2,1,0.041,0.5,0,-0.01,-0.18,-0.04,-0.09,-1.541,-2.21,6
answers,-1.01,-2.61,0,36,1,0,1,0,1,86,49,36,72,9,6,43,28,4,3,1,0.333,0.049,0,4,2,2,1,0.089,0,3,2,1,0.091,0.5,0,0.01,0.38,0.21,0.19,-2.626,-2.09,7
cybersecurity,-5.66,2.49,0,20,1,0,1,0,1,103,83,20,59,16,4,47,12,9,7,2,0.286,0.096,0,9,7,2,0.286,0.122,0,4,4,0,0.25,0,0,0.01,0.13,0.84,1.21,2.279,1.76,13
employee,-1.04,-2.58,0,76,1,0,1,0,1,281,203,76,161,26,5,118,41,15,14,1,0.071,0.056,0,15,9,6,0.667,0.08,0,14,5,9,0.226,1.8,0,-0.03,-0.84,0.06,0.12,-2.382,-1.77,8
obamacare,-1.72,1.53,0,387,1,1,1,0,1,466,77,387,246,14,70,52,192,16,7,9,1.286,0.036,0,6,4,2,0.5,0.085,0,16,7,9,0.043,1.286,0,0.97,7.16,-0.96,-1.65,1.154,3.82,9
internet,-0.4,-1.36,0,128,1,0,1,0,1,690,562,128,281,47,18,216,65,15,12,3,0.25,0.022,0,15,12,3,0.25,0.027,0,12,6,6,0.103,1,0,-0.07,-0.55,-0.13,-0.44,-1.313,-2.13,8
digital,-5.05,2.32,0,36,1,0,1,0,1,215,177,36,111,28,7,89,21,16,10,6,0.6,0.08,0,16,10,6,0.6,0.099,0,5,4,1,0.161,0.25,0,0,-0.03,0.28,0.56,3.728,2.88,7
provider,-5.36,2.4,0,76,1,1,1,0,1,168,92,76,126,15,9,69,57,7,4,3,0.75,0.043,0,7,4,3,0.75,0.082,0,3,3,0,0.041,0,0,0.03,0.77,1.7,2.21,2.956,2.29,8
association,-0.31,-0.62,0,220,1,1,1,0,1,505,283,220,297,48,42,159,136,10,9,1,0.111,0.02,0,9,8,1,0.125,0.033,0,10,5,5,0.048,1,0,0.09,0.81,-0.66,-2.12,-0.959,-2.28,11
girls,-0.67,-2.68,0,57,1,1,1,0,1,137,80,57,96,18,5,53,43,12,4,8,2,0.096,0,12,4,8,2,0.176,0,4,3,1,0.075,0.333,0,0.04,0.51,-1.5,-2.98,-2.484,-2.15,5
focusing,-6.5,2.91,0,63,1,0,1,0,1,189,126,63,154,25,7,100,54,4,4,0,0,0.022,0,4,4,0,0,0.033,0,3,3,0,0.05,0,0,-0.08,-1.93,0.6,1.09,3.108,1.9,8
maternal,0.12,-3.54,0,19,1,0,1,0,1,196,177,19,112,25,4,99,13,10,8,2,0.25,0.054,0,10,8,2,0.25,0.06,0,4,3,1,0.267,0.333,0,-0.11,-1.24,-0.15,-0.36,-3.251,-3.59,8
faith,-3.96,2.14,0,363,1,1,1,1,1,573,208,363,317,26,29,141,175,43,14,29,2.071,0.081,1,8,7,1,0.143,0.04,0,43,14,29,0.134,2.071,1,0.14,2.45,1.05,1.91,1.552,2.37,5
hate,1.84,-6.47,0,58,1,0,1,0,1,303,243,58,176,39,3,134,40,16,12,4,0.333,0.056,0,16,12,4,0.333,0.07,0,6,5,1,0.115,0.2,0,-0.11,-1.05,-0.27,-0.79,-5.571,-4.39,4
thrive,-0.33,-1.47,0,142,1,1,1,0,1,458,311,142,334,55,29,214,117,7,7,0,0,0.016,0,7,7,0,0,0.023,0,4,3,1,0.029,0.333,0,-0.03,-0.45,0.95,2.54,-1.528,-2.49,6
diseases,0.01,-2.83,0,46,1,0,1,0,1,180,133,46,126,29,10,89,36,6,5,1,0.2,0.034,0,6,5,1,0.2,0.047,0,3,2,1,0.07,0.5,0,0.04,0.76,0.78,1.57,-2.59,-2.99,8
practice,-3.68,1.96,0,214,1,0,1,0,1,625,407,214,365,51,32,227,135,9,7,2,0.286,0.015,0,7,7,0,0,0.018,0,9,7,2,0.044,0.286,0,0.06,0.86,-0.36,-1.02,1.485,2.35,8
legitimate,-7.43,3.54,0,52,1,0,1,0,1,89,37,52,65,6,6,30,35,5,5,0,0,0.06,0,4,3,1,0.333,0.121,0,5,5,0,0.106,0,0,0.03,1.44,-0.55,-0.44,3.317,1.93,10
approximately,-0.68,-2.4,0,69,1,0,1,0,1,177,108,69,136,21,9,84,52,5,4,1,0.25,0.029,0,5,4,1,0.25,0.049,0,4,3,1,0.062,0.333,0,0.03,0.71,-0.18,-0.31,-1.931,-1.78,13
network,-5.42,2.45,0,78,1,0,1,0,1,268,189,78,174,31,8,123,50,17,8,9,1.125,0.068,0,8,6,2,0.333,0.044,0,17,5,12,0.279,2.4,0,-0.04,-0.57,-0.45,-1.07,2.084,1.79,7
hire,-3.62,1.59,0,110,1,1,1,0,1,317,207,110,227,45,23,138,89,6,5,1,0.2,0.019,0,6,5,1,0.2,0.03,0,5,3,2,0.048,0.667,0,-0.01,-0.21,1.06,2.74,1.521,1.96,4
entering,-3.57,1.47,0,85,1,0,1,0,1,198,113,85,167,31,22,93,74,3,3,0,0,0.015,0,3,3,0,0,0.027,0,3,3,0,0.037,0,0,0.08,1.64,0.37,0.78,1.344,1.68,8
patriot,-10.29,5.23,0,60,1,0,1,0,1,86,26,60,64,6,3,20,44,7,3,4,1.333,0.089,0,2,2,0,0,0.083,0,7,3,4,0.132,1.333,0,0.01,0.3,-0.51,-0.47,4.702,1.91,7
obama,-1.48,0.88,0,216,1,0,1,0,1,538,303,216,274,64,59,146,125,18,17,1,0.059,0.035,0,18,11,7,0.636,0.063,0,8,7,1,0.038,0.143,0,0.41,2.49,-0.24,-0.97,0.655,1.74,5
founding,-6.24,3.26,0,96,1,1,1,0,1,228,131,96,176,30,12,99,76,6,5,1,0.2,0.027,0,5,4,1,0.25,0.04,0,6,4,2,0.067,0.5,0,-0.03,-0.57,-0.99,-2.13,2.772,2.56,8
treatment,0.08,-1.08,0,342,1,0,1,0,1,1307,952,342,530,94,36,385,142,43,38,5,0.132,0.034,0,38,12,26,2.167,0.042,1,43,35,8,0.144,0.229,0,-0.08,-0.62,0.34,1.6,-0.831,-1.91,9
cancer,0.23,-1.69,0,141,1,1,1,0,1,448,295,141,244,49,21,166,76,12,11,1,0.091,0.028,0,9,7,2,0.286,0.031,0,12,9,3,0.093,0.333,0,0.06,0.63,0.71,2.13,-1.454,-2.81,6
indian,-6.35,2.99,0,48,1,0,1,0,1,158,110,48,69,11,6,46,23,13,9,4,0.444,0.09,0,9,8,1,0.125,0.089,0,13,5,8,0.371,1.6,0,0,-0.03,-1.02,-1.49,3.391,2.28,6
preserve,-2.44,1.04,0,186,1,1,1,0,1,474,287,186,330,76,34,196,133,5,5,0,0,0.011,0,5,5,0,0,0.018,0,3,3,0,0.016,0,0,-0.02,-0.28,0.97,3.41,0.941,1.65,8
merit,-4.9,2.13,0,83,1,0,1,1,1,114,29,83,95,4,14,25,68,3,3,0,0,0.027,0,2,2,0,0,0.074,0,3,3,0,0.038,0,0,0.11,4.93,1.93,1.26,2.337,2.06,5
devastation,-0.68,-3.02,0,24,1,0,1,0,1,57,33,24,48,8,5,30,18,4,2,2,1,0.075,0,2,2,0,0,0.065,0,4,2,2,0.2,1,0,0.02,0.97,-0.18,-0.18,-2.87,-2.27,11
restrict,-6.18,3.01,0,43,1,0,1,0,1,140,97,43,113,16,10,78,35,5,3,2,0.667,0.037,0,5,3,2,0.667,0.054,0,3,2,1,0.075,0.5,0,0.01,0.33,-0.13,-0.18,2.873,2.28,8
letting,-6.08,2.85,0,24,1,0,1,0,1,78,54,24,66,13,8,44,22,3,3,0,0,0.04,0,3,3,0,0,0.059,0,2,2,0,0.091,0,0,0.03,0.89,0.5,0.65,2.544,1.97,7
conservative,-1.61,1.72,0,898,1,0,1,1,1,992,94,898,448,10,94,73,375,13,12,1,0.083,0.013,0,6,3,3,1,0.068,0,13,12,1,0.015,0.083,0,1.32,10.31,0.52,0.58,1.078,4.25,12
combating,-0.69,-1.65,0,31,1,0,1,0,1,150,119,31,115,32,16,88,27,7,4,3,0.75,0.049,0,7,4,3,0.75,0.062,0,3,2,1,0.107,0.5,0,0.04,0.79,0.79,1.54,-1.427,-1.77,9
licenses,-0.81,-2.03,0,39,1,0,1,0,1,86,44,39,75,7,11,37,36,4,2,2,1,0.049,0,4,2,2,1,0.1,0,2,2,0,0.054,0,0,0.07,2.81,-1.23,-1.07,-1.741,-1.74,8
corps,-0.99,-1.17,0,75,1,1,1,0,1,228,153,75,123,26,14,77,46,16,10,6,0.6,0.075,0,16,10,6,0.6,0.117,0,5,5,0,0.071,0,0,0.03,0.41,1.03,2.33,-1.278,-1.69,5
train,-6.14,2.72,0,73,1,1,1,0,1,250,173,73,189,40,6,128,60,4,4,0,0,0.016,0,4,3,1,0.333,0.024,0,3,3,0,0.043,0,0,-0.07,-1.37,0.7,1.67,3.235,2.04,5
library,-1.24,-3.2,0,15,1,0,1,0,1,56,41,15,47,11,3,35,12,3,2,1,0.5,0.057,0,2,2,0,0,0.051,0,3,2,1,0.25,0.5,0,-0.02,-0.63,-1.35,-1.59,-3.064,-1.81,7
museum,1.06,-4.58,0,30,1,0,1,0,1,59,29,30,39,9,3,20,19,6,4,2,0.5,0.113,0,4,3,1,0.333,0.16,0,6,4,2,0.25,0.5,0,0.06,1.26,-0.63,-0.71,-3.72,-3.61,6
believer,-7.99,4.31,0,44,1,1,1,0,1,81,37,44,74,11,9,36,38,2,2,0,0,0.025,0,2,1,1,1,0.057,0,2,2,0,0.048,0,0,0.02,0.8,-1.7,-1.83,3.913,2.8,8
retire,-0.75,-2.75,0,32,1,1,1,0,1,165,133,32,125,29,6,97,28,5,4,1,0.25,0.031,0,5,4,1,0.25,0.039,0,3,2,1,0.103,0.5,0,-0.06,-1.53,0.92,1.74,-2.71,-2.33,6
simultaneously,-0.54,-4.15,0,23,1,0,1,0,1,87,63,23,73,13,3,55,17,3,3,0,0,0.036,0,3,3,0,0,0.05,0,3,2,1,0.15,0.5,0,-0.03,-1.04,1.02,1.27,-3.681,-2.13,14
epa,-3.75,1.9,0,57,1,0,1,0,1,199,142,57,142,29,22,100,42,8,5,3,0.6,0.042,0,5,4,1,0.25,0.036,0,8,2,6,0.163,3,0,0.15,2.21,-0.16,-0.34,1.52,2.23,3
vigorously,-5.95,2.56,0,28,1,0,1,0,1,57,28,28,45,10,5,24,20,3,3,0,0,0.056,0,2,2,0,0,0.077,0,3,3,0,0.12,0,0,0.03,1.2,0.42,0.44,2.582,1.74,10
scholarships,-0.88,-3.29,0,36,1,0,1,0,1,90,54,36,74,14,4,44,30,4,3,1,0.333,0.047,0,4,3,1,0.333,0.08,0,3,2,1,0.091,0.5,0,-0.05,-1.53,0.33,0.48,-2.955,-2.22,12
studies,-6.11,3.09,0,119,1,0,1,0,1,327,207,119,238,29,12,143,94,7,6,1,0.167,0.022,0,7,6,1,0.167,0.035,0,4,4,0,0.035,0,0,0.04,0.8,0.01,0.02,2.86,2.49,7
visiting,-1.49,-2.05,0,25,1,0,1,0,1,63,38,25,59,11,6,35,24,2,2,0,0,0.033,0,2,2,0,0,0.056,0,2,1,1,0.087,1,0,-0.01,-0.26,-0.85,-0.95,-2.239,-1.75,8
obtain,-4.16,1.71,0,87,1,0,1,0,1,250,163,87,190,36,15,121,69,9,6,3,0.5,0.037,0,6,5,1,0.2,0.038,0,9,3,6,0.115,2,0,-0.01,-0.14,-0.21,-0.47,1.97,1.99,6
outdoors,-0.19,-2.42,0,34,1,1,1,0,1,78,44,34,63,17,11,35,28,6,5,1,0.2,0.083,0,5,2,3,1.5,0.128,0,6,2,4,0.214,2,0,0.06,1.33,2.31,3.04,-2.138,-2.54,8
defeat,-1,-1.02,0,71,1,0,1,0,1,144,73,71,110,19,21,53,57,4,4,0,0,0.029,0,4,4,0,0,0.058,0,4,3,1,0.06,0.333,0,0.07,1.59,0.36,0.57,-1.296,-1.84,6
block,-4.4,1.87,0,70,1,0,1,0,1,249,178,70,176,47,13,119,56,11,7,4,0.571,0.046,0,11,7,4,0.571,0.066,0,3,3,0,0.045,0,0,-0.03,-0.4,0.11,0.31,1.742,1.77,5
commissioner,-1.49,-1.37,0,71,1,1,1,0,1,152,80,71,83,20,8,43,39,9,8,1,0.125,0.063,0,9,7,2,0.286,0.127,0,8,5,3,0.127,0.6,0,-0.09,-1.38,-1.06,-2.08,-1.691,-1.68,12
football,-5.92,2.87,0,68,1,0,1,1,1,106,38,68,83,4,10,30,53,5,5,0,0,0.05,0,5,2,3,1.5,0.152,0,5,4,1,0.079,0.25,0,0.05,2.07,1.55,1,2.154,1.89,8
enrolled,-1.25,-2.15,0,38,1,0,1,0,1,116,76,38,97,19,7,60,35,3,3,0,0,0.027,0,3,3,0,0,0.041,0,2,2,0,0.056,0,0,-0.02,-0.73,-0.64,-0.99,-2.198,-1.78,8
reelected,-0.27,-1.91,0,53,1,0,1,0,1,96,43,53,80,15,20,33,47,6,2,4,2,0.067,0,6,2,4,2,0.162,0,2,2,0,0.039,0,0,0.06,1.3,-0.8,-1.24,-2.004,-2.89,9
terms,-0.93,-1.01,0,214,1,1,1,0,1,413,197,214,276,38,24,143,132,18,8,10,1.25,0.046,0,8,4,4,1,0.042,0,18,7,11,0.092,1.571,0,-0.01,-0.23,-1.13,-2.51,-1.328,-1.97,5
worship,-7.87,3.9,0,66,1,0,1,0,1,118,52,66,85,13,4,41,44,7,6,1,0.167,0.063,0,7,3,4,1.333,0.156,0,6,4,2,0.1,0.5,0,-0.01,-0.43,-0.53,-0.67,3.229,1.96,7
hurts,-1.19,-1.93,0,37,1,1,1,0,1,101,64,37,84,18,7,53,31,3,3,0,0,0.031,0,3,3,0,0,0.049,0,3,2,1,0.088,0.5,0,0.02,0.64,1.38,1.95,-2.034,-1.84,5
mandates,-3.42,1.75,0,108,1,0,1,0,1,168,60,108,138,13,31,54,84,6,5,1,0.2,0.037,0,4,2,2,1,0.071,0,6,5,1,0.059,0.2,0,0.26,4.9,-0.56,-0.76,1.868,2.85,8
burdens,-3.27,1.33,0,69,1,1,1,1,1,175,105,69,138,19,22,84,53,5,5,0,0,0.029,0,5,3,2,0.667,0.05,0,5,5,0,0.078,0,0,0.15,3.08,1.9,2.68,1.453,1.92,7
desert,-7.55,4.12,0,31,1,0,1,0,1,78,45,31,50,6,7,27,21,8,3,5,1.667,0.114,0,8,3,5,1.667,0.216,0,3,2,1,0.107,0.5,0,0.03,0.86,-0.66,-0.64,3.621,2.91,6
sex,-0.17,-2.3,0,97,1,1,1,0,1,426,326,97,206,45,9,152,51,12,10,2,0.2,0.029,0,12,10,2,0.2,0.038,0,5,5,0,0.054,0,0,-0.01,-0.09,-0.88,-2.64,-2.099,-2.64,3
traffickers,-0.56,-1.92,0,66,1,1,1,0,1,95,28,66,70,10,10,24,45,4,4,0,0,0.044,0,3,2,1,0.5,0.12,0,4,4,0,0.065,0,0,0.08,2.01,4.69,3.8,-1.682,-2,11
youngest,-0.58,-2.21,0,51,1,0,1,0,1,121,69,51,112,24,11,64,47,2,2,0,0,0.017,0,2,2,0,0,0.03,0,2,2,0,0.041,0,0,-0.02,-0.63,0.62,1.04,-2.057,-2.2,8
tourism,0.5,-3.2,0,45,1,0,1,0,1,171,126,45,117,22,12,81,36,5,5,0,0,0.03,0,5,5,0,0,0.041,0,3,3,0,0.071,0,0,-0.02,-0.32,0.5,0.92,-2.948,-3.88,7
engineering,-4.64,2.37,0,159,1,1,1,0,1,291,131,159,174,28,16,87,86,10,8,2,0.25,0.036,0,7,6,1,0.167,0.056,0,10,8,2,0.067,0.25,0,0.03,0.52,1.07,2.18,1.621,2.03,11
conflicts,-7.54,3.48,0,30,1,0,1,0,1,121,90,30,102,19,4,78,23,3,3,0,0,0.025,0,3,2,1,0.5,0.034,0,3,2,1,0.111,0.5,0,-0.01,-0.24,0.09,0.13,3.582,1.84,9
ranks,-6.25,2.81,0,40,1,0,1,0,1,115,75,40,97,12,6,63,34,3,3,0,0,0.027,0,3,3,0,0,0.042,0,3,2,1,0.081,0.5,0,0.01,0.45,0.59,0.7,3.074,1.99,5
aviation,-3.95,1.85,0,68,1,0,1,0,1,120,52,68,69,14,15,31,38,9,6,3,0.5,0.081,0,6,4,2,0.5,0.13,0,9,6,3,0.153,0.5,0,0.1,1.89,-0.25,-0.36,1.541,1.97,8
reauthorization,0.15,-2.83,0,19,1,0,1,0,1,101,82,19,69,34,13,53,16,8,7,1,0.143,0.086,0,8,7,1,0.143,0.108,0,2,2,0,0.118,0,0,-0.03,-0.42,-0.26,-0.62,-2.389,-2.85,15
certificate,-8.71,4.24,0,52,1,1,1,0,1,95,43,52,65,10,3,37,28,14,4,10,2.5,0.173,0,2,2,0,0,0.049,0,14,4,10,0.368,2.5,0,0,-0.19,2.71,2.46,5.245,2.11,11
excess,-6.16,3,0,36,1,0,1,1,1,67,29,36,52,2,7,24,26,5,5,0,0,0.081,0,4,2,2,1,0.16,0,5,5,0,0.161,0,0,0.08,2.46,3.11,1.2,3.821,2.69,6
declare,-10.01,5.02,0,23,1,0,1,0,1,78,55,23,64,12,3,44,20,5,3,2,0.667,0.068,0,5,3,2,0.667,0.1,0,2,2,0,0.095,0,0,0,-0.19,-0.97,-1.1,5.219,1.96,7
recognition,-3.02,1.3,0,85,1,1,1,0,1,198,113,85,139,33,21,83,56,6,4,2,0.5,0.031,0,4,3,1,0.333,0.037,0,6,4,2,0.076,0.5,0,0.12,1.93,-0.84,-1.8,1.426,2.1,11
dramatic,-7.17,3.46,0,25,1,0,1,0,1,65,40,25,60,11,6,36,24,2,2,0,0,0.032,0,2,2,0,0,0.053,0,2,1,1,0.087,1,0,0.03,0.95,0.3,0.34,3.31,2.07,8
historical,-7.18,3.67,0,39,1,0,1,0,1,92,53,39,72,11,7,43,29,4,3,1,0.333,0.045,0,3,3,0,0,0.06,0,4,3,1,0.114,0.333,0,0.02,0.79,-0.46,-0.54,3.528,2.49,10
finish,-0.95,-2.69,0,43,1,1,1,0,1,80,37,43,62,8,4,32,30,4,3,1,0.333,0.053,0,2,2,0,0,0.057,0,4,3,1,0.103,0.333,0,0.02,0.78,2.49,2.19,-2.549,-1.94,6
founders,-7.12,3.85,0,90,1,0,1,1,1,128,37,90,96,5,10,25,70,11,5,6,1.2,0.094,0,11,3,8,2.667,0.423,0,5,4,1,0.059,0.25,0,0.05,1.95,0.32,0.2,3.402,2.86,8
promoted,-6.22,3.05,0,61,1,0,1,0,1,102,41,61,84,12,10,36,48,8,3,5,1.667,0.085,0,2,2,0,0,0.051,0,8,3,5,0.151,1.667,0,0.02,0.7,0.03,0.04,2.261,1.91,8
consensus,0.01,-3.25,0,36,1,0,1,0,1,96,59,36,80,18,9,50,29,4,4,0,0,0.043,0,4,2,2,1,0.073,0,4,2,2,0.125,1,0,-0.03,-0.71,0.9,1.35,-2.962,-2.97,9
hospitals,-0.26,-1.73,0,141,1,1,1,0,1,481,340,141,295,55,18,194,101,9,8,1,0.125,0.019,0,9,8,1,0.125,0.027,0,8,4,4,0.06,1,0,-0.09,-1,0.94,2.86,-1.39,-2.05,9
vice,-4.55,1.99,0,101,1,0,1,0,1,192,91,101,152,29,16,72,80,5,4,1,0.25,0.027,0,4,4,0,0,0.046,0,5,4,1,0.052,0.25,0,-0.04,-0.98,-0.11,-0.22,1.626,1.68,4
biden,-10.57,5.65,0,42,1,0,1,0,1,91,45,42,44,12,3,27,15,13,10,3,0.3,0.167,0,10,4,6,1.5,0.286,0,13,10,3,0.448,0.3,0,-0.03,-1.12,0.73,0.83,5.407,2.34,5
talk,-4.78,2.08,0,96,1,1,1,0,1,269,171,96,195,21,13,120,73,5,5,0,0,0.019,0,5,5,0,0,0.03,0,5,3,2,0.055,0.667,0,0,0.04,1.73,2.84,1.724,1.67,4
nih,0.25,-4.28,0,12,1,0,1,0,1,79,67,12,39,18,4,33,6,9,7,2,0.286,0.129,0,9,7,2,0.286,0.155,0,4,3,1,0.5,0.333,0,0.08,1.05,0.64,1.4,-3.512,-2.58,3
greatly,-0.54,-2.84,0,73,1,0,1,0,1,185,112,73,139,13,7,81,58,7,6,1,0.167,0.039,0,7,6,1,0.167,0.067,0,4,3,1,0.058,0.333,0,0.03,1.01,-0.27,-0.33,-2.559,-2.21,7
bailouts,-7.62,3.55,0,14,1,0,1,0,1,53,39,14,39,7,4,27,12,5,3,2,0.667,0.104,0,5,3,2,0.667,0.147,0,2,2,0,0.167,0,0,-0.03,-0.71,0.18,0.22,3.67,1.88,8
nursing,-0.43,-2.83,0,57,1,1,1,0,1,159,102,57,102,20,7,70,32,7,7,0,0,0.046,0,7,6,1,0.167,0.074,0,7,5,2,0.14,0.4,0,-0.02,-0.38,1.23,2.22,-2.769,-2.7,7
whenever,-7.41,3.65,0,37,1,0,1,0,1,83,45,37,72,7,6,40,31,3,2,1,0.5,0.038,0,2,2,0,0,0.047,0,3,2,1,0.088,0.5,0,0.03,1.24,2,1.55,3.275,2.09,8
terrorists,-3.26,1.59,0,107,1,1,1,1,1,181,74,107,129,22,30,58,71,5,4,1,0.25,0.028,0,4,3,1,0.333,0.057,0,5,4,1,0.049,0.25,0,0.18,3.34,2.14,3.53,1.317,2.07,10
