term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
neighborhood,-3.3,-0.66,0,216,1,1,0,1,1,317,216,93,187,37,9,115,67,31,8,23,2.875,0.108,1,31,8,23,2.875,0.168,1,8,4,4,0.094,1,0,-0.27,-3.18,-1.86,-4.69,-0.03,-0.02,12
wanted,-1.59,2.09,0,144,1,1,1,0,1,292,144,142,195,17,12,87,102,18,7,11,1.571,0.066,0,18,6,12,2,0.143,0,7,5,2,0.052,0.4,0,0,0.06,1.27,1.91,-1.811,-1.66,6
fix,-0.46,1.72,0,337,1,1,1,0,1,754,337,410,443,65,58,192,245,40,21,19,0.905,0.056,0,21,20,1,0.05,0.066,0,40,8,32,0.108,4,1,-0.01,-0.09,1.02,3.17,-1.234,-2.58,3
spent,-0.42,1.22,0,556,1,1,0,0,1,1058,556,480,662,87,83,314,333,16,9,7,0.778,0.015,0,16,9,7,0.778,0.03,0,8,6,2,0.017,0.333,0,-0.1,-1,0.67,2.69,0.594,1.42,5
hours,-3.82,-1.11,0,288,1,1,0,0,1,487,288,191,289,33,21,152,132,21,12,9,0.75,0.045,0,21,12,9,0.75,0.079,0,7,7,0,0.038,0,0,0.17,3.34,-0.78,-1.71,1.386,1.54,5
improve,0.29,0.91,0,967,1,1,1,0,1,1483,967,498,680,143,77,388,282,27,18,9,0.5,0.019,0,27,18,9,0.5,0.029,0,17,12,5,0.035,0.417,0,-0.9,-5.23,0.37,2.45,-1.533,-4,7
pull,-1.98,2.94,0,29,1,1,0,0,1,69,29,40,62,8,5,26,36,2,2,0,0,0.03,0,2,2,0,0,0.074,0,2,2,0,0.053,0,0,-0.01,-0.7,2.17,1.81,1.658,0.83,4
exacerbated,-4.07,-0.41,0,63,1,1,0,1,1,86,63,23,81,22,2,60,21,2,2,0,0,0.024,0,2,2,0,0,0.033,0,2,2,0,0.095,0,0,-0.09,-3.52,-1.57,-2.37,-3.467,-1.42,11
assistance,-1.29,-0.44,0,673,1,1,1,0,1,903,673,216,391,98,44,244,139,85,53,32,0.604,0.104,1,85,53,32,0.604,0.145,1,7,7,0,0.033,0,0,-0.41,-1.42,-0.81,-4.73,-1.574,-2.88,10
homelessness,-2.57,-0.71,0,438,1,1,1,1,1,715,438,225,284,54,9,179,93,27,27,0,0,0.039,0,23,20,3,0.15,0.055,0,27,14,13,0.136,0.929,0,-0.22,-1.71,-1.18,-4.17,-3.851,-3.62,12
thrive,-2.15,-0.08,0,319,1,1,0,0,1,519,319,194,335,57,32,188,142,14,8,6,0.75,0.028,0,14,8,6,0.75,0.046,0,5,5,0,0.026,0,0,-0.09,-1.03,-0.56,-1.76,-0.729,-1.04,6
strategic,-0.78,2.69,0,118,1,1,1,0,1,309,118,184,197,23,20,82,110,12,11,1,0.091,0.04,0,5,5,0,0,0.044,0,12,11,1,0.07,0.091,0,-0.01,-0.22,1.99,3.36,1.734,2.27,9
expand,0.59,0.89,0,1581,1,1,0,0,1,1957,1581,361,639,146,69,422,209,179,24,155,6.458,0.101,1,179,24,155,6.458,0.128,1,8,7,1,0.023,0.143,0,-1.81,-8.18,0.22,1.75,-0.251,-0.64,6
shipping,-2.69,0.93,0,44,1,1,0,0,1,69,44,24,45,12,1,28,16,6,5,1,0.2,0.095,0,5,3,2,0.667,0.128,0,6,3,3,0.333,1,0,-0.02,-0.57,1.68,2.11,-0.751,-0.17,8
ports,-0.9,2.26,0,80,1,1,0,0,1,154,80,70,115,30,21,58,55,4,4,0,0,0.027,0,4,3,1,0.333,0.053,0,4,3,1,0.061,0.333,0,-0.04,-0.78,1.71,3.26,-0.351,-0.41,5
russian,-0.39,3.82,0,67,1,1,1,0,1,241,67,164,126,12,16,45,78,12,11,1,0.091,0.052,0,5,4,1,0.25,0.081,0,12,11,1,0.079,0.091,0,0.11,1.42,3.4,4.07,-1.973,-2.76,7
unaffordable,-3.78,0.99,0,36,1,1,0,0,1,66,36,29,57,6,7,31,25,2,2,0,0,0.031,0,2,2,0,0,0.059,0,2,2,0,0.074,0,0,0.04,2.02,2.64,1.66,0.917,0.61,12
inflation,-1.28,1.04,0,483,1,1,1,0,1,1741,483,1236,666,44,49,207,445,70,37,33,0.892,0.042,1,37,24,13,0.542,0.083,0,70,24,46,0.06,1.917,1,0.3,2.63,0.6,1.67,-1.848,-4.43,9
damage,-3.95,-1.15,0,176,1,1,0,0,1,263,176,85,182,36,13,119,61,19,6,13,2.167,0.078,0,19,4,15,3.75,0.121,0,6,5,1,0.076,0.2,0,0.18,3.56,-0.91,-1.92,0.153,0.14,6
addiction,-0.36,1.52,0,294,1,1,1,0,1,437,294,138,218,42,24,136,79,21,12,9,0.75,0.05,0,21,12,9,0.75,0.077,0,6,5,1,0.045,0.2,0,-0.22,-1.46,1.36,4.61,-2.502,-3.67,9
undermined,-6.42,-1.58,0,32,1,1,0,0,1,55,32,22,49,9,1,30,18,2,2,0,0,0.038,0,2,2,0,0,0.067,0,2,2,0,0.1,0,0,-0.02,-1.4,-2.54,-2.11,-2.916,-0.63,10
historic,-1.53,0.02,0,313,1,1,1,1,1,468,313,147,303,93,46,182,117,12,8,4,0.5,0.026,0,12,8,4,0.5,0.04,0,3,3,0,0.021,0,0,-0.46,-4.29,-0.89,-3.82,-1.522,-2.6,8
net,-2.76,-0.63,0,275,1,1,0,0,1,387,275,102,212,45,29,127,80,26,23,3,0.13,0.072,0,26,23,3,0.13,0.104,0,6,4,2,0.062,0.5,0,0.06,0.56,-0.75,-2.25,-0.168,-0.22,3
links,-4.69,-0.46,0,87,1,1,0,0,1,153,87,63,45,4,3,23,19,40,36,4,0.111,0.354,0,40,10,30,3,0.851,1,36,4,32,1.333,8,1,-0.05,-0.95,-1.69,-1.93,0.624,0.24,5
lower,-0.12,0.97,0,695,1,1,1,0,1,1114,695,407,565,104,65,305,252,27,17,10,0.588,0.025,0,27,17,10,0.588,0.04,0,13,9,4,0.033,0.444,0,-0.35,-2.77,0.68,3.45,-0.927,-2.09,5
age,-1.51,-0.11,0,717,1,1,1,0,1,1217,717,477,642,90,57,345,283,31,24,7,0.292,0.026,0,31,19,12,0.632,0.045,0,24,24,0,0.053,0,0,-0.05,-0.42,-0.43,-1.89,-1.255,-2.39,3
competitive,-1.46,0.78,0,217,1,1,0,0,1,397,217,177,244,40,42,121,120,11,10,1,0.1,0.028,0,11,10,1,0.1,0.053,0,6,4,2,0.035,0.5,0,0.08,0.97,0.59,1.67,-0.51,-0.91,11
tied,-4.75,-0.64,0,82,1,1,0,0,1,122,82,40,108,14,6,69,39,3,2,1,0.5,0.025,0,3,2,1,0.5,0.038,0,2,1,1,0.053,1,0,-0.02,-0.8,-1.51,-1.79,-1.007,-0.51,4
supported,0.66,1.61,0,578,1,1,1,0,1,997,578,399,452,107,80,235,208,30,28,2,0.071,0.031,0,30,28,2,0.071,0.055,0,18,13,5,0.047,0.385,0,-0.26,-0.94,1.1,6.2,-1.574,-5.11,9
transition,-1.03,0.95,0,392,1,1,1,0,1,507,392,109,277,63,16,198,74,47,9,38,4.222,0.102,1,47,9,38,4.222,0.136,1,6,5,1,0.058,0.2,0,-0.24,-3.6,0.77,2.47,-2.368,-2.26,10
auto,-6.12,-2.11,0,66,1,1,0,0,1,99,66,33,66,12,4,40,26,6,6,0,0,0.065,0,6,6,0,0,0.1,0,3,3,0,0.1,0,0,0.02,0.57,-2.5,-3.1,0.398,0.2,4
locally,-5.97,-1.89,0,77,1,1,1,0,1,143,77,62,123,14,8,61,58,6,3,3,1,0.044,0,6,3,3,1,0.085,0,3,2,1,0.051,0.5,0,0.04,1.54,-2.1,-2.48,-2.672,-1.78,7
generated,-5.68,-1.4,0,43,1,1,0,0,1,66,43,21,53,11,5,33,18,3,3,0,0,0.048,0,3,3,0,0,0.075,0,2,2,0,0.105,0,0,0.01,0.68,-1.78,-1.9,-0.707,-0.33,9
either,-3.91,-0.76,0,203,1,1,0,0,1,393,203,179,254,29,12,132,119,15,10,5,0.5,0.04,0,15,10,5,0.5,0.08,0,7,4,3,0.041,0.75,0,0.07,1.58,-1.07,-1.97,0.079,0.07,6
enormous,-6.11,-1.96,0,60,1,1,0,0,1,114,60,49,83,11,10,46,34,8,7,1,0.143,0.075,0,8,3,5,1.667,0.154,0,7,3,4,0.167,1.333,0,0.1,3.29,-1.52,-1.67,-0.54,-0.37,8
planning,-1.3,1.17,0,226,1,1,0,0,1,366,226,132,244,52,15,141,99,15,8,7,0.875,0.043,0,15,8,7,0.875,0.071,0,4,4,0,0.031,0,0,-0.16,-3.05,0.65,1.69,-1.283,-1.26,8
china,-1.24,1.44,0,268,1,1,1,0,1,1248,268,972,434,27,62,105,324,36,33,3,0.091,0.03,0,36,17,19,1.118,0.155,0,33,29,4,0.035,0.138,0,0.8,4.4,2.07,4.23,-0.901,-2.68,5
locations,-5.83,-1.35,0,70,1,1,1,0,1,124,70,53,90,10,9,44,45,6,6,0,0,0.051,0,6,6,0,0,0.094,0,3,3,0,0.06,0,0,0.03,1.23,-1.99,-1.93,2.154,1.67,9
operations,-3.12,-0.52,0,184,1,1,0,0,1,517,184,328,305,36,48,117,184,13,12,1,0.083,0.026,0,13,5,8,1.6,0.076,0,12,9,3,0.038,0.333,0,0.22,3.37,-0.75,-1.79,-0.024,-0.04,10
river,-0.9,1.83,0,162,1,1,1,0,1,298,162,127,164,25,27,82,77,7,6,1,0.167,0.024,0,7,6,1,0.167,0.045,0,6,4,2,0.05,0.5,0,-0.06,-0.7,1.2,2.84,-2.154,-3.09,5
keeping,-0.42,1.27,0,342,1,1,0,0,1,634,342,282,426,81,49,207,212,12,10,2,0.2,0.019,0,12,10,2,0.2,0.036,0,6,5,1,0.022,0.2,0,-0.25,-2.58,0.84,3.23,0.468,0.86,7
low,-2.65,-0.54,0,355,1,1,0,0,1,683,355,320,403,59,56,187,210,34,10,24,2.4,0.052,1,34,10,24,2.4,0.106,1,8,7,1,0.026,0.143,0,0.09,1.21,-1.09,-3.44,-0.15,-0.28,3
resulting,-3.99,-0.66,0,75,1,1,0,0,1,162,75,83,134,25,15,62,68,5,4,1,0.25,0.032,0,4,4,0,0,0.056,0,5,3,2,0.064,0.667,0,0.01,0.13,-1.28,-2.21,1.207,1.15,9
immediate,-2.93,-0.39,0,249,1,1,0,0,1,372,249,119,250,44,15,163,83,12,12,0,0,0.033,0,12,6,6,1,0.051,0,12,6,6,0.112,1,0,0,0.04,-0.7,-1.74,-0.719,-0.72,9
addition,-1.67,-0.21,0,444,1,1,0,0,1,729,444,265,414,91,55,224,178,19,17,2,0.118,0.027,0,19,17,2,0.118,0.045,0,6,4,2,0.023,0.5,0,-0.24,-2.28,-0.88,-3.86,0.303,0.61,8
helps,-0.79,1.13,0,264,1,1,1,0,1,393,264,121,263,62,30,156,100,11,8,3,0.375,0.029,0,11,8,3,0.375,0.043,0,7,3,4,0.061,1.333,0,-0.27,-3.19,0.68,2.31,-1.434,-1.87,5
income,-1.92,-0.61,0,928,1,1,0,0,1,1346,928,398,502,85,43,304,191,116,34,82,2.412,0.094,1,116,34,82,2.412,0.143,1,21,19,2,0.056,0.105,0,-0.05,-0.38,-1.08,-5.06,-0.454,-0.85,6
million,0.2,0.33,0,1506,1,1,1,1,1,2163,1506,637,661,139,84,360,291,179,41,138,3.366,0.09,1,179,41,138,3.366,0.135,1,26,20,6,0.043,0.3,0,-1.52,-4.26,-0.36,-3.05,-0.87,-2.71,7
improvements,-1.16,0.93,0,177,1,1,1,0,1,248,177,70,172,59,20,119,52,10,7,3,0.429,0.042,0,10,7,3,0.429,0.06,0,4,4,0,0.061,0,0,-0.19,-2.65,0.66,2.02,-2.231,-2.49,12
expanding,-1.02,0.08,0,679,1,1,0,1,1,875,679,183,458,113,42,320,131,34,18,16,0.889,0.04,0,34,18,16,0.889,0.053,0,10,5,5,0.058,1,0,-0.46,-3.84,-0.37,-1.9,-0.359,-0.64,9
send,-3.54,-0.46,0,202,1,1,1,0,1,551,202,344,350,29,31,133,213,14,10,4,0.4,0.026,0,7,7,0,0,0.036,0,14,10,4,0.042,0.4,0,0.12,1.71,-1.05,-2.03,2.215,3.64,4
fundamental,-3.21,-0.65,0,241,1,1,1,0,1,464,241,213,311,48,35,161,144,10,10,0,0,0.022,0,10,5,5,1,0.043,0,10,8,2,0.049,0.25,0,0.14,1.93,-1.23,-3.09,1.726,2.81,11
end,-0.73,-0.15,0,1624,1,1,0,1,1,2721,1624,1024,951,133,93,448,489,222,37,185,5,0.089,1,222,37,185,5,0.158,1,20,18,2,0.02,0.111,0,-0.88,-4.11,-0.85,-5.79,-0.163,-0.43,3
preventive,-3.45,-0.1,0,53,1,1,0,1,1,64,53,9,53,22,0,43,8,4,2,2,1,0.067,0,4,2,2,1,0.082,0,2,1,1,0.286,1,0,-0.13,-3.62,-1.02,-1.78,0,0,10
likely,-4.75,-1.99,0,294,1,1,0,0,1,394,294,96,200,29,11,126,71,44,34,10,0.294,0.126,0,44,34,10,0.294,0.176,0,6,4,2,0.067,0.5,0,0.28,4.1,-1.29,-2.79,-0.984,-0.7,6
coverage,0.25,1.09,0,791,1,1,0,0,1,992,791,192,427,114,51,311,110,25,14,11,0.786,0.026,0,25,14,11,0.786,0.033,0,13,9,4,0.073,0.444,0,-1.07,-6.49,0.46,2.75,-0.299,-0.61,8
profit,-3.05,-0.8,0,383,1,1,0,0,1,498,383,99,241,43,7,171,64,45,18,27,1.5,0.099,1,45,18,27,1.5,0.133,1,7,6,1,0.076,0.167,0,-0.01,-0.12,-0.95,-2.72,-1.273,-0.73,6
prioritize,-3.07,-0.55,0,258,1,1,1,0,1,400,258,140,244,37,23,145,97,14,10,4,0.4,0.036,0,14,10,4,0.4,0.057,0,8,6,2,0.061,0.333,0,0.07,0.88,-0.75,-1.86,-2.337,-3.07,10
insulin,0,2.75,0,176,1,1,1,0,1,206,176,30,118,39,5,106,12,10,9,1,0.111,0.051,0,9,5,4,0.8,0.054,0,10,6,4,0.5,0.667,0,-0.3,-4.8,1.95,4.8,-3.788,-2.79,7
simply,-2.86,-0.41,0,309,1,1,0,0,1,624,309,302,376,48,43,181,187,14,11,3,0.273,0.023,0,14,11,3,0.273,0.047,0,11,9,2,0.038,0.222,0,0.2,2.74,-0.85,-2.23,-0.749,-1.23,6
average,-2.4,-0.28,0,381,1,1,0,0,1,615,381,224,320,47,26,175,137,40,9,31,3.444,0.07,1,40,8,32,4,0.117,1,9,7,2,0.042,0.286,0,-0.08,-1.1,-0.79,-2.45,-1.235,-1.48,7
massive,-3.57,-0.62,0,199,1,1,0,0,1,440,199,231,282,33,36,121,158,35,20,15,0.75,0.086,0,35,3,32,10.667,0.213,1,20,10,10,0.095,1,0,0.1,2.03,-1.15,-2.36,-0.881,-1.23,7
changes,-2.02,0.25,0,302,1,1,0,0,1,515,302,203,331,54,38,181,142,12,8,4,0.5,0.024,0,12,8,4,0.5,0.041,0,5,5,0,0.025,0,0,-0.1,-1.3,-0.63,-1.86,0.676,1.09,7
large,-1.95,-0.2,0,579,1,1,0,0,1,931,579,323,478,68,36,265,203,63,14,49,3.5,0.073,1,63,14,49,3.5,0.122,1,12,9,3,0.039,0.333,0,-0.16,-1.42,-0.71,-2.64,0.877,1.37,5
doctors,-1.9,0.46,0,259,1,1,0,0,1,447,259,183,282,47,46,153,126,17,7,10,1.429,0.04,0,17,7,10,1.429,0.07,0,6,6,0,0.034,0,0,0.2,3.01,0.79,1.99,0.212,0.37,7
oversight,-1.6,-0.04,0,335,1,1,0,0,1,534,335,196,266,69,42,147,117,58,14,44,3.143,0.122,1,58,14,44,3.143,0.209,1,7,7,0,0.037,0,0,-0.12,-0.8,-0.66,-2.76,0.54,1.17,9
overdoses,-1.91,2.51,0,30,1,1,0,0,1,55,30,24,48,10,2,25,22,3,2,1,0.5,0.058,0,3,2,1,0.5,0.111,0,2,2,0,0.091,0,0,-0.03,-1.45,2.71,2.52,-1.71,-0.55,9
percentage,-6.38,-2.28,0,86,1,1,1,0,1,150,86,60,96,13,4,52,42,10,6,4,0.667,0.071,0,10,6,4,0.667,0.132,0,5,5,0,0.091,0,0,0.09,3.42,-1.62,-1.83,-4.724,-2.76,10
adult,-4.69,-1.13,0,127,1,1,0,0,1,228,127,94,172,21,10,88,78,12,8,4,0.5,0.056,0,12,8,4,0.5,0.104,0,4,3,1,0.044,0.333,0,0.04,1.35,-1.18,-1.76,1.114,0.84,5
impacted,-3.41,-1,0,211,1,1,0,0,1,264,211,48,176,44,13,129,45,17,6,11,1.833,0.069,0,17,6,11,1.833,0.088,0,2,2,0,0.043,0,0,-0.06,-0.97,-1.42,-3.82,-0.867,-0.67,8
jails,-9.47,-4.54,0,43,1,1,0,0,1,57,43,12,36,9,0,25,10,14,3,11,3.667,0.326,0,14,3,11,3.667,0.483,0,3,1,2,0.333,2,0,0.12,3.52,-3.73,-3.16,0,0,5
court,-4.06,-1.49,0,312,1,1,0,0,1,531,312,207,269,37,22,156,108,20,15,5,0.333,0.039,0,20,12,8,0.667,0.068,0,15,14,1,0.078,0.071,0,0.11,1.62,-1.82,-4.55,1.29,1.6,5
mental,-3.1,-0.54,0,236,1,1,1,0,1,395,236,150,249,34,21,149,94,12,11,1,0.091,0.031,0,12,6,6,1,0.054,0,11,8,3,0.079,0.375,0,0.01,0.16,-0.88,-2.18,-1.973,-2.3,6
suicide,-1.04,1.47,0,165,1,1,1,0,1,272,165,103,173,33,12,98,72,10,8,2,0.25,0.038,0,10,8,2,0.25,0.065,0,7,7,0,0.073,0,0,-0.15,-1.74,1.12,2.82,-2.923,-3.08,7
rate,-1.9,-0.07,0,503,1,1,0,0,1,840,503,323,393,60,29,207,176,57,15,42,2.8,0.073,1,57,11,46,4.182,0.128,1,15,10,5,0.049,0.5,0,-0.04,-0.34,-0.55,-1.96,0.165,0.24,4
shift,-4.62,-1.05,0,104,1,1,0,0,1,172,104,59,131,20,7,81,45,7,5,2,0.4,0.042,0,7,5,2,0.4,0.072,0,5,3,2,0.093,0.667,0,0.03,0.99,-1.21,-1.79,-2.208,-1.45,5
incarceration,-5.49,-2.27,0,157,1,1,0,0,1,211,157,49,106,20,2,87,17,29,19,10,0.526,0.159,0,19,5,14,2.8,0.138,0,29,3,26,1.45,8.667,1,0.08,1.48,-2.23,-4.06,-3.132,-1.06,13
proven,-2.61,0.01,0,223,1,1,1,0,1,540,223,312,390,47,53,156,229,5,5,0,0,0.009,0,5,5,0,0,0.023,0,5,4,1,0.016,0.25,0,0.11,1.78,-0.77,-1.92,1.083,2.12,6
entry,-2.51,0.52,0,104,1,1,0,0,1,222,104,108,169,24,22,73,92,9,5,4,0.8,0.042,0,9,5,4,0.8,0.095,0,3,3,0,0.029,0,0,0.1,2.29,1.1,1.92,0.863,1.01,5
incarcerated,-6.19,-2.77,0,193,1,1,0,0,1,220,193,21,100,16,2,79,18,30,8,22,2.75,0.158,1,30,8,22,2.75,0.184,1,3,2,1,0.167,0.5,0,-0.03,-0.42,-3.48,-5.92,-2.129,-0.64,12
individuals,-1.2,-0.16,0,734,1,1,0,0,1,1342,734,560,598,93,77,283,302,24,22,2,0.091,0.018,0,24,22,2,0.091,0.034,0,9,9,0,0.016,0,0,-0.29,-1.67,-0.84,-4.55,0.326,0.84,11
crises,-3.48,-0.38,0,113,1,1,1,1,1,183,113,66,135,31,10,85,47,8,5,3,0.6,0.046,0,8,4,4,1,0.076,0,5,4,1,0.082,0.25,0,-0.12,-2.91,-1.4,-2.78,-2.291,-1.67,6
trauma,-4.84,-1.77,0,123,1,1,0,0,1,165,123,41,92,22,7,63,28,10,9,1,0.111,0.065,0,10,9,1,0.111,0.088,0,5,3,2,0.139,0.667,0,-0.08,-1,-2.58,-5.18,-0.535,-0.32,6
proactive,-5.36,-0.72,0,41,1,1,0,1,1,65,41,24,54,9,2,36,18,4,4,0,0,0.066,0,2,2,0,0,0.051,0,4,4,0,0.2,0,0,-0.03,-2.03,-1.95,-1.81,-1.461,-0.46,9
informed,-5.16,-1.57,0,121,1,1,1,0,1,248,121,117,160,16,14,81,72,9,9,0,0,0.038,0,9,9,0,0,0.08,0,9,9,0,0.083,0,0,0.13,2.09,-1.56,-2.3,3.319,3.95,8
compassionate,-1.73,1.14,0,80,1,1,0,0,1,148,80,65,97,16,6,45,49,26,6,20,3.333,0.213,0,26,6,20,3.333,0.481,0,3,3,0,0.048,0,0,-0.08,-0.61,1.19,2.39,-1.299,-0.78,13
social,-3.34,-1.34,0,702,1,1,0,0,1,1171,702,415,492,57,25,271,207,39,38,1,0.026,0.034,0,39,32,7,0.219,0.059,0,38,23,15,0.101,0.652,0,0.12,1.15,-1.46,-4.76,-1.313,-1.56,6
workers,-0.17,-0.01,0,2326,1,1,1,1,1,2844,2326,489,728,133,76,456,261,310,79,231,2.924,0.122,1,310,79,231,2.924,0.154,1,20,15,5,0.043,0.333,0,-1.29,-4.44,-0.49,-4.06,-1.12,-2.95,7
wave,-4.61,-0.62,0,60,1,1,0,0,1,115,60,52,94,13,10,49,42,3,2,1,0.5,0.027,0,2,2,0,0,0.034,0,3,2,1,0.061,0.5,0,-0.01,-0.27,-1.55,-1.96,1.26,1,4
pandemics,-4.22,-0.23,0,48,1,1,0,1,1,67,48,16,52,12,2,36,13,3,3,0,0,0.047,0,3,2,1,0.5,0.067,0,3,2,1,0.231,0.5,0,-0.06,-2.28,-1.33,-1.7,-10.198,-2.66,9
centers,-2.15,-0.24,0,298,1,1,0,1,1,399,298,94,232,62,19,155,72,33,12,21,1.75,0.09,1,33,12,21,1.75,0.125,1,4,3,1,0.044,0.333,0,-0.2,-2.29,-0.72,-2.47,-1.181,-1.29,7
abortion,-1.91,-0.31,0,675,1,1,1,0,1,1341,675,653,512,54,73,226,282,37,26,11,0.423,0.028,0,26,20,6,0.3,0.04,0,37,13,24,0.06,1.846,1,0.17,0.84,-1.12,-4.65,1.434,4.34,8
majority,-1.34,0.5,0,388,1,1,1,0,1,626,388,225,369,59,33,201,159,23,14,9,0.643,0.038,0,23,14,9,0.643,0.063,0,7,6,1,0.032,0.167,0,-0.02,-0.19,0.55,1.85,-1.164,-1.71,8
transformative,-3.97,-0.66,0,72,1,1,0,1,1,82,72,10,56,19,3,48,8,6,4,2,0.5,0.079,0,6,4,2,0.5,0.091,0,2,2,0,0.25,0,0,-0.09,-1.99,-1.44,-2.53,-0.211,-0.08,14
experiencing,-3.18,-0.28,0,143,1,1,0,0,1,235,143,88,179,31,14,100,75,6,6,0,0,0.026,0,6,6,0,0,0.044,0,3,2,1,0.035,0.5,0,-0.08,-1.48,-1,-2.14,-1.721,-1.52,12
everyday,-3.68,-0.85,0,245,1,1,1,0,1,400,245,151,285,39,19,173,108,10,6,4,0.667,0.026,0,10,6,4,0.667,0.043,0,4,3,1,0.027,0.333,0,-0.13,-2.15,-1.99,-4.53,1.949,2.32,8
content,-0.14,3.88,0,90,1,1,0,0,1,219,90,122,120,9,7,40,76,16,15,1,0.067,0.079,0,16,15,1,0.067,0.216,0,6,6,0,0.052,0,0,-0.02,-0.3,5.6,5.6,1.818,1.33,7
shame,-9.66,-3.39,0,31,1,1,0,0,1,57,31,24,44,4,2,20,23,4,4,0,0,0.075,0,4,4,0,0,0.148,0,2,1,1,0.091,1,0,0,-0.36,-5.19,-2.15,-2.637,-0.64,5
office,-0.98,-0.14,0,1064,1,1,1,0,1,2105,1064,993,883,115,102,401,464,57,55,2,0.036,0.028,0,57,55,2,0.036,0.057,0,16,15,1,0.016,0.067,0,0.15,0.48,-0.45,-2.64,-0.57,-1.69,6
discrimination,-0.77,0.19,0,751,1,1,1,1,1,848,751,78,329,102,3,278,46,69,24,45,1.875,0.089,1,69,24,45,1.875,0.101,1,6,6,0,0.083,0,0,-1.01,-7.09,-0.37,-2.09,-6.465,-3.51,14
housing,-1.07,-0.64,0,1820,1,1,1,1,1,2147,1820,292,557,124,22,404,139,119,36,83,2.306,0.059,1,119,36,83,2.306,0.07,1,23,11,12,0.086,1.091,0,-1.97,-5.84,-1.54,-11.5,-3.691,-5.6,7
sex,-2.45,-0.05,0,203,1,1,1,1,1,295,203,85,179,45,4,120,55,7,6,1,0.167,0.024,0,6,5,1,0.2,0.03,0,7,5,2,0.09,0.4,0,-0.29,-3.87,-1.03,-2.89,-3.177,-2.53,3
sexual,-2.52,-0.46,0,263,1,1,0,1,1,350,263,72,216,56,5,154,56,10,10,0,0,0.029,0,10,10,0,0,0.04,0,8,3,5,0.125,1.667,0,-0.34,-3.93,-1.2,-3.91,-0.907,-0.45,6
bolster,-2.02,1.21,0,84,1,1,1,0,1,124,84,40,94,25,16,60,34,6,4,2,0.5,0.051,0,6,4,2,0.5,0.077,0,2,2,0,0.053,0,0,0.01,0.13,1.2,2.03,-1.792,-1.77,7
skilled,-0.81,2.18,0,150,1,1,0,0,1,246,150,94,168,31,19,98,69,7,6,1,0.167,0.029,0,6,5,1,0.2,0.042,0,7,5,2,0.08,0.4,0,-0.05,-0.87,1.69,3.47,0.329,0.4,7
aside,-2.9,0.97,0,68,1,1,0,0,1,131,68,62,100,13,9,47,52,10,4,6,1.5,0.083,0,10,4,6,1.5,0.172,0,3,2,1,0.051,0.5,0,0.03,1.18,1.84,2,-1.048,-0.7,5
apprenticeships,-1.38,1.76,0,78,1,1,1,0,1,99,78,21,79,29,7,61,18,5,3,2,0.667,0.053,0,5,3,2,0.667,0.068,0,2,2,0,0.105,0,0,-0.13,-3.13,1.11,2.13,-3.645,-2.71,15
vocational,-1.58,1.35,0,152,1,1,0,0,1,232,152,75,167,33,7,109,54,5,5,0,0,0.022,0,5,5,0,0,0.034,0,5,3,2,0.071,0.667,0,-0.13,-3.06,0.87,1.81,-2.07,-1.42,10
pathways,-4.2,-0.32,0,87,1,1,0,1,1,112,87,25,81,15,3,62,19,6,5,1,0.2,0.057,0,6,4,2,0.5,0.074,0,5,3,2,0.25,0.667,0,-0.07,-2.66,-1.46,-1.98,-0.751,-0.22,8
incredibly,-2.37,0.94,0,78,1,1,0,0,1,111,78,33,72,18,2,52,20,7,7,0,0,0.067,0,7,6,1,0.167,0.099,0,7,3,4,0.269,1.333,0,-0.03,-0.97,1.41,2.15,2.32,0.81,10
universal,-2.03,-0.53,0,645,1,1,1,0,1,737,645,68,332,82,3,281,42,39,20,19,0.95,0.056,0,39,20,19,0.95,0.064,0,11,8,3,0.193,0.375,0,-0.27,-2.58,-0.74,-3.09,6.728,1.8,9
resilient,-2.84,-0.15,0,140,1,1,0,0,1,196,140,55,107,27,5,81,25,20,17,3,0.176,0.114,0,20,7,13,1.857,0.167,0,17,8,9,0.447,1.125,0,0.13,2.22,0.94,1.85,1.208,0.57,9
caused,-3.07,-0.64,0,226,1,1,0,0,1,457,226,222,314,47,19,146,162,14,8,6,0.75,0.032,0,14,8,6,0.75,0.066,0,5,5,0,0.023,0,0,0,-0.06,-0.99,-2.63,-1.386,-1.48,6
usd50,-3.84,-0.88,0,157,1,1,0,0,1,222,157,65,107,25,7,68,39,13,12,1,0.083,0.062,0,13,12,1,0.083,0.09,0,12,4,8,0.226,2,0,0.02,0.35,-0.9,-1.79,-0.247,-0.16,5
