stateDist,state,senate,district,competitiveness,partisanshipCong2020,notes2020,demPct,demPct2Party,demPct2ndDem,repPct_incomplete,repPct2ndRep,thirdPct,demCong2020_count,dem2Cong2020_count,repCong2020_count,rep2Cong2020_count,otherCong2020_count,incumbentParty,incumbentMember,district_jungleElec,samePartyGen2020,demCand,demCand2,repCand,repCand2,thirdCand,thirdParty,winner2020,freshman117th,party_change,trump2020Pct,biden2020Pct,trump2016Pct,clinton2016Pct,biden2020_count,trump2020_count,other2020_count,clinton2016_count,trump2016_count,total2016_count,obama2012pct,romney2012pct,total2012_count,obama2012_count,romney2012_count,whitePct,blackPct,hispPct,asianPacificPct,nativePct,otherPct,hsCompletedPct,hsRank,baPct,ba_Rank,white_BAPct,white_BA_Rank,medianIncome,incomeRank,whiteIncome,whiteRank,nonCollWhitePct,districtType,veryLowDensityPct,lowDensityPct,mediumDensityPct,highDensityPct,primaryDate,demRunoff,repRunoff,dem_candStem,dem_partyLeader,dem_candidate,dem_inc,dem_thetaStart,dem_primaryPct,dem_webIdeal,dem_twIdeal,dem_avgIdeal,dem_receipt,dem_itemized,dem_Individual_Unitemized_Contribution,dem_Individual_Contribution,dem_followersCampaign,dem_followersOfficial,dem_screenName,dem_officialScreenName,rep_candStem,rep_candidate,rep_partyLeader,rep_inc,rep_thetaStart,rep_primaryPct,rep_webIdeal,rep_twIdeal,rep_avgIdeal,rep_receipt,rep_Itemized,rep_Individual_Unitemized_Contribution,rep_Individual_Contribution,rep_followersCampaign,rep_followersOfficial,rep_screenName,rep_officialScreenName,onePartyGeneral,house_cand_dem_gender,house_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman,probCon_dem,probCon_rep,UtahDum,trump2016Pct2Party,trump2020Pct2Party,dem_followers,rep_followers,moneyOutlier,Sen_Total_Receipt_Republican,Sen_Total_Receipt_Democrat,Sen_Total_Disbursement_Republican,Sen_Total_Disbursement_Democrat,Sen_Coverage_Start_Date_Republican,Sen_Coverage_Start_Date_Democrat,Sen_Coverage_End_Date_Republican,Sen_Coverage_End_Date_Democrat,Sen_Individual_Itemized_Contribution_Republican,Sen_Individual_Itemized_Contribution_Democrat,Sen_Individual_Unitemized_Contribution_Republican,Sen_Individual_Unitemized_Contribution_Democrat,Sen_Individual_Contribution_Republican,Sen_Individual_Contribution_Democrat,Sen_Total_Contribution_Republican,Sen_Total_Contribution_Democrat,Sen_Other_Receipts_Republican,Sen_Other_Receipts_Democrat,senState
GA-06,Georgia,FALSE,6,2,R+8,NA,54.6,54.6,NA,NA,NA,NA,216775,NA,180329,NA,0,Democratic,Lucy McBath,0,0,Lucy McBath,NA,NA,NA,NA,NA,Lucy McBath,NA,NA,43.7,54.8,48.30911166,46.81626344,NA,NA,NA,155077,160022,331246,37.45310913,60.83016386,307096,115017,186807,71.01108149,14.24345942,5.478253624,7.425845692,0.28016164,1.561198134,93.68620629,25,61.085788,5,66.84287578,11,9.0875,33,105885,23,23.5452325,Dense suburban,0,0.248025533,0.648693152,0.103281315,2021-06-09T00:00:00Z,NA,NA,GA-06-mcbath_lucy-,0,Lucy McBath,1,-0.425425349,100,-0.49,-0.55,-0.53,8.61299111,6.37353106,2.23946005,6.99495346,119469,0,@lucymcbath,@RepLucyMcBath,GA-06-handel_karen-,Karen Handel,0,0,1.034735001,74.6,0.91,1.22,0.94,3.10461341,2.51391862,0.59069479,2.50378948,20283,0,@karenhandel,NA,0,F,F,0,0,0.29805596539487644,0.8263912196613754,FALSE,0.5078467402308485,0.4436548223350254,119469,20283,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
GA-07,Georgia,FALSE,7,2,R+9,NA,51.4,51.4,NA,NA,NA,NA,190900,NA,180564,NA,0,Republican,Rob Woodall,0,0,Carolyn Bourdeaux,NA,NA,NA,NA,NA,Carolyn Bourdeaux,Yes,Yes,46.1,52.4,51.13875215,44.75407835,NA,NA,NA,132012,150845,294972,38.31964571,60.23083165,263742,101065,158854,56.13937003,21.421338,9.643663368,11.10150003,0.1867128,1.507415768,88.90970121,220,41.27351716,75,47.46729691,77,7.406000000000001,89,89146,64,29.49152858,Sparse suburban,0,0.635573629,0.348129344,0.016297028,2021-06-09T00:00:00Z,NA,NA,GA-07-bourdeaux_carolyn-,0,Carolyn Bourdeaux,0,-0.870059059,52.7,-0.77,-0.88,-0.8,5.26411587,4.42477639,0.83933948,4.4598991,74542,0,@Carolyn4GA7,@RepBourdeaux,GA-07-mccormick_rich-,Rich McCormick,0,0,1.71459427,55.1,1.07,1.42,1.32,2.6813552,2.42733737,0.25401783,1.68547607,36082,0,@RichforGA,NA,0,F,M,1,0,0.21185539858339666,0.9065824910065282,FALSE,0.533290673,0.46802030456852795,74542,36082,FALSE,99202974.13,156146537.5,88492643.47,151814804,1/1/2019,6/25/2019,12/31/2020,12/31/2020,52467472.11,75460307.89,23106905.31,69694694.49,75574377.42,145155002.4,80425954.87,146083040.9,349226.81,0,GA-Sen02
GA-07,Georgia,FALSE,7,2,R+9,NA,51.4,51.4,NA,NA,NA,NA,190900,NA,180564,NA,0,Republican,Rob Woodall,0,0,Carolyn Bourdeaux,NA,NA,NA,NA,NA,Carolyn Bourdeaux,Yes,Yes,46.1,52.4,51.13875215,44.75407835,NA,NA,NA,132012,150845,294972,38.31964571,60.23083165,263742,101065,158854,56.13937003,21.421338,9.643663368,11.10150003,0.1867128,1.507415768,88.90970121,220,41.27351716,75,47.46729691,77,7.406000000000001,89,89146,64,29.49152858,Sparse suburban,0,0.635573629,0.348129344,0.016297028,2021-06-09T00:00:00Z,NA,NA,GA-07-bourdeaux_carolyn-,0,Carolyn Bourdeaux,0,-0.870059059,52.7,-0.77,-0.88,-0.8,5.26411587,4.42477639,0.83933948,4.4598991,74542,0,@Carolyn4GA7,@RepBourdeaux,GA-07-mccormick_rich-,Rich McCormick,0,0,1.71459427,55.1,1.07,1.42,1.32,2.6813552,2.42733737,0.25401783,1.68547607,36082,0,@RichforGA,NA,0,F,M,1,0,0.21185539858339666,0.9065824910065282,FALSE,0.533290673,0.46802030456852795,74542,36082,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
GA-08,Georgia,FALSE,8,6,R+15,NA,35.5,35.5,NA,NA,NA,NA,109264,NA,198701,NA,0,Republican,Austin Scott,0,0,NA,NA,Austin Scott,NA,NA,NA,Austin Scott,NA,NA,62,37,63.3461889,34.40873174,NA,NA,NA,91360,168193,265514,37.47776946,61.6281212,265963,99677,163908,64.07449243,30.55965862,3.074888252,1.031077128,0.233633581,1.027215416,84.33619948,348,21.42583835,359,24.28990656,369,4.5339,392,53698,367,48.51085809,Pure rural,0.553623684,0.341735066,0.10464125,0,2021-06-09T00:00:00Z,NA,NA,GA-08-holliday_lindsay-,0,Lindsay Holliday,0,-0.870059059,100,-0.8,NA,-0.8,0.0074804,0.00722,2.604e-4,2.604e-4,0,0,NA,NA,GA-08-scott_austin-,Austin Scott,0,1,1.143412845,89.7,1.16,0.89,1.11,0.83423571,0.82704771,0.007188,0.284688,0,0,@AustinScott4GA,@AustinScottGA08,0,F,M,1,0,0.21185539858339666,0.8665004867572528,FALSE,0.6480102329774656,0.6262626262626263,0,0,FALSE,99202974.13,156146537.5,88492643.47,151814804,1/1/2019,6/25/2019,12/31/2020,12/31/2020,52467472.11,75460307.89,23106905.31,69694694.49,75574377.42,145155002.4,80425954.87,146083040.9,349226.81,0,GA-Sen02
GA-08,Georgia,FALSE,8,6,R+15,NA,35.5,35.5,NA,NA,NA,NA,109264,NA,198701,NA,0,Republican,Austin Scott,0,0,NA,NA,Austin Scott,NA,NA,NA,Austin Scott,NA,NA,62,37,63.3461889,34.40873174,NA,NA,NA,91360,168193,265514,37.47776946,61.6281212,265963,99677,163908,64.07449243,30.55965862,3.074888252,1.031077128,0.233633581,1.027215416,84.33619948,348,21.42583835,359,24.28990656,369,4.5339,392,53698,367,48.51085809,Pure rural,0.553623684,0.341735066,0.10464125,0,2021-06-09T00:00:00Z,NA,NA,GA-08-holliday_lindsay-,0,Lindsay Holliday,0,-0.870059059,100,-0.8,NA,-0.8,0.0074804,0.00722,2.604e-4,2.604e-4,0,0,NA,NA,GA-08-scott_austin-,Austin Scott,0,1,1.143412845,89.7,1.16,0.89,1.11,0.83423571,0.82704771,0.007188,0.284688,0,0,@AustinScott4GA,@AustinScottGA08,0,F,M,1,0,0.21185539858339666,0.8665004867572528,FALSE,0.6480102329774656,0.6262626262626263,0,0,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
GA-09,Georgia,FALSE,9,6,R+31,NA,21.4,21.4,NA,NA,NA,NA,79797,NA,292750,NA,0,Republican,Doug Collins,0,0,NA,NA,Andrew Clyde,NA,NA,NA,Andrew Clyde,Yes,NA,76.4,22.4,77.78678734,19.33549787,NA,NA,NA,57468,231194,297215,20.48118817,78.13866263,265551,54388,207498,86.01848436,6.836563839,4.768661729,0.973408633,0.234601886,1.168279555,82.15288294,376,22.77761484,339,25.31996119,351,5.350499999999999,281,56477,330,64.2386375,Pure rural,0.605057176,0.385437385,0.009505439,0,2021-06-09T00:00:00Z,44419,2021-08-11T00:00:00Z,GA-09-pandy_devin-,0,Devin Pandy,0,-0.870059059,33.6,-0.58,-1.24,-1.08,0.08434043,0.03832031,0.04602012,0.08426654,14270,0,@DevinPandy,NA,GA-09-clyde_andrew-,Andrew Clyde,0,0,1.034735001,18.5,1.49,NA,1.49,1.85024119,1.8301747,0.02006649,0.23009649,0,0,NA,NA,0,M,M,0,0,0.14007109008876903,0.9318878820332746,FALSE,0.80091595014238115,0.7732793522267206,14270,0,FALSE,99202974.13,156146537.5,88492643.47,151814804,1/1/2019,6/25/2019,12/31/2020,12/31/2020,52467472.11,75460307.89,23106905.31,69694694.49,75574377.42,145155002.4,80425954.87,146083040.9,349226.81,0,GA-Sen02
GA-09,Georgia,FALSE,9,6,R+31,NA,21.4,21.4,NA,NA,NA,NA,79797,NA,292750,NA,0,Republican,Doug Collins,0,0,NA,NA,Andrew Clyde,NA,NA,NA,Andrew Clyde,Yes,NA,76.4,22.4,77.78678734,19.33549787,NA,NA,NA,57468,231194,297215,20.48118817,78.13866263,265551,54388,207498,86.01848436,6.836563839,4.768661729,0.973408633,0.234601886,1.168279555,82.15288294,376,22.77761484,339,25.31996119,351,5.350499999999999,281,56477,330,64.2386375,Pure rural,0.605057176,0.385437385,0.009505439,0,2021-06-09T00:00:00Z,44419,2021-08-11T00:00:00Z,GA-09-pandy_devin-,0,Devin Pandy,0,-0.870059059,33.6,-0.58,-1.24,-1.08,0.08434043,0.03832031,0.04602012,0.08426654,14270,0,@DevinPandy,NA,GA-09-clyde_andrew-,Andrew Clyde,0,0,1.034735001,18.5,1.49,NA,1.49,1.85024119,1.8301747,0.02006649,0.23009649,0,0,NA,NA,0,M,M,0,0,0.14007109008876903,0.9318878820332746,FALSE,0.80091595014238115,0.7732793522267206,14270,0,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
GA-10,Georgia,FALSE,10,6,R+15,NA,37.7,37.7,NA,NA,NA,NA,142636,NA,235810,NA,0,Republican,Jody Hice,0,0,NA,NA,Jody Hice,NA,NA,NA,Jody Hice,NA,NA,59.6,39.2,61.26516712,35.76663186,NA,NA,NA,112691,193030,315073,36.30274274,62.45866556,294851,107039,184160,68.84271643,24.94956226,3.207931277,1.645046147,0.122328626,1.23241526,86.27123306,305,25.95581551,280,29.85788025,281,5.4034,271,62255,250,48.28774059,Pure rural,0.493169741,0.443913697,0.062916562,0,2021-06-09T00:00:00Z,NA,NA,GA-10-johnson-green_tabitha-,0,Tabitha Johnson-Green,0,-0.870059059,65.7,-1.14,-1.53,-1.16,0.01505796,0.00717051,0.00788745,0.01499745,0,0,@TJG4GA,NA,GA-10-hice_jody-,Jody Hice,0,1,1.493327313,100,1.78,1.8,1.8,0.59989655,0.5759585,0.02393805,0.40854655,4894,0,@JodyHice,@CongressmanHice,0,F,M,1,0,0.12302440305134336,0.9640696808870742,FALSE,0.6313926750206889,0.603238866,0,4894,FALSE,99202974.13,156146537.5,88492643.47,151814804,1/1/2019,6/25/2019,12/31/2020,12/31/2020,52467472.11,75460307.89,23106905.31,69694694.49,75574377.42,145155002.4,80425954.87,146083040.9,349226.81,0,GA-Sen02
GA-10,Georgia,FALSE,10,6,R+15,NA,37.7,37.7,NA,NA,NA,NA,142636,NA,235810,NA,0,Republican,Jody Hice,0,0,NA,NA,Jody Hice,NA,NA,NA,Jody Hice,NA,NA,59.6,39.2,61.26516712,35.76663186,NA,NA,NA,112691,193030,315073,36.30274274,62.45866556,294851,107039,184160,68.84271643,24.94956226,3.207931277,1.645046147,0.122328626,1.23241526,86.27123306,305,25.95581551,280,29.85788025,281,5.4034,271,62255,250,48.28774059,Pure rural,0.493169741,0.443913697,0.062916562,0,2021-06-09T00:00:00Z,NA,NA,GA-10-johnson-green_tabitha-,0,Tabitha Johnson-Green,0,-0.870059059,65.7,-1.14,-1.53,-1.16,0.01505796,0.00717051,0.00788745,0.01499745,0,0,@TJG4GA,NA,GA-10-hice_jody-,Jody Hice,0,1,1.493327313,100,1.78,1.8,1.8,0.59989655,0.5759585,0.02393805,0.40854655,4894,0,@JodyHice,@CongressmanHice,0,F,M,1,0,0.12302440305134336,0.9640696808870742,FALSE,0.6313926750206889,0.603238866,0,4894,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
GA-11,Georgia,FALSE,11,6,R+17,NA,39.6,39.6,NA,NA,NA,NA,160623,NA,245259,NA,0,Republican,Barry Loudermilk,0,0,NA,NA,Barry Loudermilk,NA,NA,NA,Barry Loudermilk,NA,NA,56.9,41.5,60.31673316,35.33121976,NA,NA,NA,116457,198813,329615,31.45339621,66.94307903,300276,94447,201014,74.13611472,16.43019162,5.599476117,2.344187459,0.133817989,1.355263033,90.6502378,138,41.32033321,73,43.70938397,104,7.3492,92,80481,104,41.73167568,Sparse suburban,0.122144936,0.515870308,0.316891993,0.045092763,2021-06-09T00:00:00Z,NA,NA,GA-11-barrett_dana-,0,Dana Barrett,0,-0.870059059,100,-0.37,-0.84,-0.68,0.4045782,0.30594384,0.09863436,0.39264234,7487,0,@TheDanaBarrett,NA,GA-11-loudermilk_barry-,Barry Loudermilk,0,1,1.342108552,100,1.45,1.39,1.43,0.89282685,0.87329246,0.01953439,0.23664699,3094,0,@standwithbarry,@RepLoudermilk,0,F,M,1,0,0.24825223045357053,0.9236414904632609,FALSE,0.6306118565039488,0.5782520325203252,7487,3094,FALSE,99202974.13,156146537.5,88492643.47,151814804,1/1/2019,6/25/2019,12/31/2020,12/31/2020,52467472.11,75460307.89,23106905.31,69694694.49,75574377.42,145155002.4,80425954.87,146083040.9,349226.81,0,GA-Sen02
GA-11,Georgia,FALSE,11,6,R+17,NA,39.6,39.6,NA,NA,NA,NA,160623,NA,245259,NA,0,Republican,Barry Loudermilk,0,0,NA,NA,Barry Loudermilk,NA,NA,NA,Barry Loudermilk,NA,NA,56.9,41.5,60.31673316,35.33121976,NA,NA,NA,116457,198813,329615,31.45339621,66.94307903,300276,94447,201014,74.13611472,16.43019162,5.599476117,2.344187459,0.133817989,1.355263033,90.6502378,138,41.32033321,73,43.70938397,104,7.3492,92,80481,104,41.73167568,Sparse suburban,0.122144936,0.515870308,0.316891993,0.045092763,2021-06-09T00:00:00Z,NA,NA,GA-11-barrett_dana-,0,Dana Barrett,0,-0.870059059,100,-0.37,-0.84,-0.68,0.4045782,0.30594384,0.09863436,0.39264234,7487,0,@TheDanaBarrett,NA,GA-11-loudermilk_barry-,Barry Loudermilk,0,1,1.342108552,100,1.45,1.39,1.43,0.89282685,0.87329246,0.01953439,0.23664699,3094,0,@standwithbarry,@RepLoudermilk,0,F,M,1,0,0.24825223045357053,0.9236414904632609,FALSE,0.6306118565039488,0.5782520325203252,7487,3094,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
GA-12,Georgia,FALSE,12,6,R+9,NA,41.6,41.6,NA,NA,NA,NA,129061,NA,181038,NA,0,Republican,Rick Allen,0,0,NA,NA,Rick Allen,NA,NA,NA,Rick Allen,NA,NA,55.8,43,56.86170491,40.69763967,NA,NA,NA,108937,152204,267674,43.64234782,55.42207296,268283,117085,148688,59.14808408,34.51848231,3.674839243,1.312375437,0.230323769,1.11589516,83.80500043,357,21.08778626,365,24.48941163,366,4.4547,396,52926,376,44.6630663,Pure rural,0.529761475,0.323475126,0.146763398,0,2021-06-09T00:00:00Z,NA,NA,GA-12-johnson_elizabeth-,0,Elizabeth Johnson,0,-0.870059059,83.6,-0.69,NA,-0.69,0.07236098,0.04742798,0.024933,0.069585,0,0,NA,NA,GA-12-allen_rick-,Rick Allen,0,1,1.349994461,100,1.58,0.96,1.08,1.23085441,1.15132555,0.07952886,0.88041018,1976,0,@rickallen,@RepRickAllen,0,F,M,1,0,0.24509709367430943,0.8599289099112309,FALSE,0.582842219,0.5647773279352226,0,1976,FALSE,99202974.13,156146537.5,88492643.47,151814804,1/1/2019,6/25/2019,12/31/2020,12/31/2020,52467472.11,75460307.89,23106905.31,69694694.49,75574377.42,145155002.4,80425954.87,146083040.9,349226.81,0,GA-Sen02
GA-12,Georgia,FALSE,12,6,R+9,NA,41.6,41.6,NA,NA,NA,NA,129061,NA,181038,NA,0,Republican,Rick Allen,0,0,NA,NA,Rick Allen,NA,NA,NA,Rick Allen,NA,NA,55.8,43,56.86170491,40.69763967,NA,NA,NA,108937,152204,267674,43.64234782,55.42207296,268283,117085,148688,59.14808408,34.51848231,3.674839243,1.312375437,0.230323769,1.11589516,83.80500043,357,21.08778626,365,24.48941163,366,4.4547,396,52926,376,44.6630663,Pure rural,0.529761475,0.323475126,0.146763398,0,2021-06-09T00:00:00Z,NA,NA,GA-12-johnson_elizabeth-,0,Elizabeth Johnson,0,-0.870059059,83.6,-0.69,NA,-0.69,0.07236098,0.04742798,0.024933,0.069585,0,0,NA,NA,GA-12-allen_rick-,Rick Allen,0,1,1.349994461,100,1.58,0.96,1.08,1.23085441,1.15132555,0.07952886,0.88041018,1976,0,@rickallen,@RepRickAllen,0,F,M,1,0,0.24509709367430943,0.8599289099112309,FALSE,0.582842219,0.5647773279352226,0,1976,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
GA-13,Georgia,FALSE,13,0,D+20,NA,77.4,77.4,NA,NA,NA,NA,279045,NA,81476,NA,0,Democratic,David Scott,0,0,David Scott,NA,NA,NA,NA,NA,David Scott,NA,NA,23.4,75.6,26.60919273,71.01892855,NA,NA,NA,213936,80157,301238,69.24132751,29.9730265,292880,202794,87785,30.70197843,59.80274662,5.50305507,2.30456394,0.106092458,1.582545826,88.6103791,237,28.85585043,230,27.1063043,316,5.7839,220,62383,248,22.37980673,Sparse suburban,0.033993346,0.70309587,0.257361774,0.005549011,2021-06-09T00:00:00Z,NA,NA,GA-13-scott_david-,0,David Scott,1,-0.745757264,52.9,-0.5,-0.33,-0.4,1.22512043,1.22279864,0.00232179,0.18421003,0,22868,@electdavidscott,@repdavidscott,GA-13-hites_becky-,Becky Hites,0,0,1.034735001,68.6,1.15,NA,1.15,0.06337977,0.05613377,0.007246,0.044629,0,0,NA,NA,0,M,F,0,1,0.3445782583896758,0.8749280643628498,FALSE,0.27255664024645254,0.23636363636363636,22868,0,FALSE,99202974.13,156146537.5,88492643.47,151814804,1/1/2019,6/25/2019,12/31/2020,12/31/2020,52467472.11,75460307.89,23106905.31,69694694.49,75574377.42,145155002.4,80425954.87,146083040.9,349226.81,0,GA-Sen02
GA-13,Georgia,FALSE,13,0,D+20,NA,77.4,77.4,NA,NA,NA,NA,279045,NA,81476,NA,0,Democratic,David Scott,0,0,David Scott,NA,NA,NA,NA,NA,David Scott,NA,NA,23.4,75.6,26.60919273,71.01892855,NA,NA,NA,213936,80157,301238,69.24132751,29.9730265,292880,202794,87785,30.70197843,59.80274662,5.50305507,2.30456394,0.106092458,1.582545826,88.6103791,237,28.85585043,230,27.1063043,316,5.7839,220,62383,248,22.37980673,Sparse suburban,0.033993346,0.70309587,0.257361774,0.005549011,2021-06-09T00:00:00Z,NA,NA,GA-13-scott_david-,0,David Scott,1,-0.745757264,52.9,-0.5,-0.33,-0.4,1.22512043,1.22279864,0.00232179,0.18421003,0,22868,@electdavidscott,@repdavidscott,GA-13-hites_becky-,Becky Hites,0,0,1.034735001,68.6,1.15,NA,1.15,0.06337977,0.05613377,0.007246,0.044629,0,0,NA,NA,0,M,F,0,1,0.3445782583896758,0.8749280643628498,FALSE,0.27255664024645254,0.23636363636363636,22868,0,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
GA-14,Georgia,FALSE,14,6,R+27,NA,25.3,25.3,NA,NA,NA,NA,77798,NA,229827,NA,0,Republican,Tom Graves,0,0,NA,NA,Marjorie Taylor Greene,NA,NA,NA,Marjorie Taylor Greene,Yes,NA,73.4,25.3,74.97850488,22.08643384,NA,NA,NA,56513,191849,255872,25.31392081,73.21123153,232702,58906,170364,83.97975721,8.860696567,4.964256952,0.768550095,0.237624156,1.188120781,80.63028179,391,17.65917766,409,18.2656079,424,5.0352999999999994,336,51863,387,68.64034404,Rural-suburban mix,0.430160524,0.5571178,0.012721676,0,2021-06-09T00:00:00Z,NA,2021-08-11T00:00:00Z,GA-14-ausdal_kevinvan-,0,Kevin Van Ausdal,0,-0.870059059,100,-0.89,-1.02,-0.92,0.1504575,0.06197902,0.08847848,0.1474575,0,0,@KevinVanAusdal,NA,GA-14-greene_marjorietaylor-,Marjorie Taylor Greene,0,0,1.034735001,40.3,1.36,1.64,1.62,2.83790456,2.10366802,0.73423654,1.36771406,203095,0,@mtgreenee,@RepMTG,0,M,F,0,1,0.17878637961437174,0.9473838615457479,FALSE,0.772457139,0.7436676798378926,0,203095,FALSE,99202974.13,156146537.5,88492643.47,151814804,1/1/2019,6/25/2019,12/31/2020,12/31/2020,52467472.11,75460307.89,23106905.31,69694694.49,75574377.42,145155002.4,80425954.87,146083040.9,349226.81,0,GA-Sen02
GA-14,Georgia,FALSE,14,6,R+27,NA,25.3,25.3,NA,NA,NA,NA,77798,NA,229827,NA,0,Republican,Tom Graves,0,0,NA,NA,Marjorie Taylor Greene,NA,NA,NA,Marjorie Taylor Greene,Yes,NA,73.4,25.3,74.97850488,22.08643384,NA,NA,NA,56513,191849,255872,25.31392081,73.21123153,232702,58906,170364,83.97975721,8.860696567,4.964256952,0.768550095,0.237624156,1.188120781,80.63028179,391,17.65917766,409,18.2656079,424,5.0352999999999994,336,51863,387,68.64034404,Rural-suburban mix,0.430160524,0.5571178,0.012721676,0,2021-06-09T00:00:00Z,NA,2021-08-11T00:00:00Z,GA-14-ausdal_kevinvan-,0,Kevin Van Ausdal,0,-0.870059059,100,-0.89,-1.02,-0.92,0.1504575,0.06197902,0.08847848,0.1474575,0,0,@KevinVanAusdal,NA,GA-14-greene_marjorietaylor-,Marjorie Taylor Greene,0,0,1.034735001,40.3,1.36,1.64,1.62,2.83790456,2.10366802,0.73423654,1.36771406,203095,0,@mtgreenee,@RepMTG,0,M,F,0,1,0.17878637961437174,0.9473838615457479,FALSE,0.772457139,0.7436676798378926,0,203095,FALSE,92213280.74,125359128.4,70957315.59,102596142.9,12/4/2019,1/30/2020,12/16/2020,12/16/2020,35987830.87,57386035.2,19691228.45,60243180.52,55679059.32,117629215.7,58687253.09,118398495.2,30010,0,GA-Sen03
HI-01,Hawaii,FALSE,1,0,D+17,NA,72,72,NA,NA,NA,NA,183053,NA,71094,NA,0,Democratic,Ed Case,0,0,Ed Case,NA,NA,NA,NA,NA,Ed Case,NA,NA,34.5,63.8,30.53798376,63.07166746,NA,NA,NA,132009,63916,209300,69.70152905,29.0186504,216671,151023,62875,18.61650222,2.267059624,7.484253792,55.90963303,0.091668063,15.63186894,91.11835263,114,35.41684413,127,49.98476289,64,8.184199999999999,59,86689,76,9.311087729,Urban-suburban mix,0.013544257,0.139462688,0.317257581,0.529735474,2021-08-08T00:00:00Z,NA,NA,HI-01-case_ed-,0,Ed Case,1,-0.503721223,100,-0.54,-0.35,-0.47,0.6058355,0.569312,0.0365235,0.2022735,0,4152,@EdCaseHawaii,@RepEdCase,HI-01-curtis_ron-,Ron Curtis,0,0,1.034735001,40.9,1.06,1.58,1.13,0.01549985,0.01237279,0.00312706,0.00370336,0,0,@rcurtis808,NA,0,M,M,0,0,0.31917750878255585,0.8707618877599821,FALSE,0.32622687252775334,0.35096642929806715,4152,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HI-02,Hawaii,FALSE,2,0,D+19,NA,63,67.1,NA,NA,NA,NA,171398,NA,83928,NA,16524,Democratic,Tulsi Gabbard,0,0,Kai Kahele,NA,NA,NA,NA,NA,Kai Kahele,Yes,NA,34.1,63.6,29.56286964,61.41132869,NA,NA,NA,134882,64931,219637,71.38368818,26.66654436,218026,155635,58140,33.33366059,1.663099609,9.408195723,35.88721554,0.231695105,19.47613344,92.5839913,57,29.40884519,217,43.38383457,107,7.4621,83,73954,149,18.87224042,Rural-suburban mix,0.376624493,0.276290883,0.239848159,0.107236465,2021-08-08T00:00:00Z,NA,NA,HI-02-kahele_kai-,0,Kai Kahele,0,-0.870059059,76.5,-0.92,-0.89,-0.91,1.2135906,0.97771287,0.23587773,0.85538682,90284,0,@kaikahele,NA,HI-02-akana_joseph-,Joseph Akana,0,0,1.034735001,43.6,0.78,NA,0.78,0.0541138,0.04486076,0.00925304,0.04082404,0,0,NA,NA,0,M,M,0,0,0.18141125489179724,0.7823045624142669,FALSE,0.32495883651213864,0.3490276356192426,90284,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
