row,candidate,stateDist,avgIdeal,idealTwitter,idealWeb,twWeight,candStem,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,party,partyLeader,incumbent,primaryPct,screenName,officialScreenName,followersCampaign,followersOfficial,house,rep,generalElec,generalElecJungle,district
2042,Steve Gray,NJ-04,1.51,1.51,NA,1,NJ-04-gray_steve-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.51,0.0137,5423,R,0,0,4,@SteveGrayNJ4,NA,NA,NA,1,1,0,0,NJ-04
2043,Nicholas De Gregorio,NJ-05,0.96,0.96,NA,1,NJ-05-degregorio_nicholas-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,0.96,0.0467,757,R,0,0,45.6,@NickDGNJ,NA,NA,NA,1,1,0,0,NJ-05
2044,Frank Pallotta,NJ-05,0.97,1.13,0.91,0.27,NJ-05-pallotta_frank-,0,0,0,NA,0.991787533,0.5,0.91,0.0459,663,1.13,0.0236,2691,R,0,0,50.3,@FrankPallottaNJ,NA,NA,NA,1,1,1,0,NJ-05
2045,Fred Schneiderman,NJ-05,NA,NA,NA,NA,NJ-05-schneiderman_fred-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.9,@Fred4NJ5,NA,NA,NA,1,1,0,0,NJ-05
2046,Sab Skenderi,NJ-05,NA,NA,NA,NA,NJ-05-skenderi_sab-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,2.2,NA,NA,NA,NA,1,1,0,0,NJ-05
2047,Susan Kiley,NJ-06,0.92,0.8,0.94,0.13,NJ-06-kiley_susan-,0,0,0,NA,0.991787533,0.5,0.94,0.0751,403,0.8,0.0506,662,R,0,0,57,@SueKileyNJ6,NA,NA,NA,1,1,1,0,NJ-06
2048,Rik Mehta,NJ-06,1.36,1.36,NA,1,NJ-06-mehta_rik-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.36,0.0364,1044,R,0,0,26.6,@RikMehta_NJ,NA,NA,NA,1,1,0,0,NJ-06
2049,Thomas Toomey,NJ-06,1,1.29,0.87,0.32,NJ-06-toomey_thomas-,0,0,0,NA,0.991787533,0.5,0.87,0.036,1164,1.29,0.0144,6160,R,0,0,16.4,@TomToomeyNj,NA,NA,NA,1,1,0,0,NJ-06
2050,Kevin Dorlon,NJ-07,1.04,NA,1.04,0,NJ-07-dorlon_kevin-,0,0,0,NA,0.991787533,0.5,1.04,0.0436,794,NA,NA,NA,R,0,0,4.1,@kevin7dorlon,NA,NA,NA,1,1,0,0,NJ-07
2051,John Flora,NJ-07,1.07,1.43,0.97,0.22,NJ-07-flora_john-,0,0,0,NA,0.991787533,0.5,0.97,0.0732,347,1.43,0.0316,1097,R,0,0,5.5,@JohnFlora4cd7,NA,NA,NA,1,1,0,0,NJ-07
2052,John Isemann,NJ-07,0.8,1.11,0.56,0.44,NJ-07-isemann_john-,0,0,0,NA,0.991787533,0.5,0.56,0.0948,307,1.11,0.0263,2743,R,0,0,4.8,@johnisemann3,NA,NA,NA,1,1,0,0,NJ-07
2053,Thomas Kean,NJ-07,0.79,0.8,0.78,0.3,NJ-07-kean_thomas-,0,0,0,NA,0.991787533,0.5,0.78,0.0405,904,0.8,0.0195,4231,R,0,0,45.6,@KeanForCongress,NA,NA,NA,1,1,1,0,NJ-07
2054,Erik Peterson,NJ-07,1.13,1.17,1.13,0.09,NJ-07-peterson_erik-,0,0,0,NA,0.991787533,0.5,1.13,0.0519,505,1.17,0.0563,581,R,0,0,15.4,@ErikPetersonD7,NA,NA,NA,1,1,0,0,NJ-07
2055,Philip Rizzo,NJ-07,1.52,1.52,NA,1,NJ-07-rizzo_philip-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.52,0.0091,11594,R,0,0,23.7,@JerseyRizzo,NA,NA,NA,1,1,0,0,NJ-07
2056,Marcos Arroyo,NJ-08,0.58,0.58,NA,1,NJ-08-arroyo_marcos-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,0.58,0.0121,9874,R,0,0,100,@RobMenendez4NJ,NA,NA,NA,1,1,1,0,NJ-08
2057,Billy Prempeh,NJ-09,1.21,1.43,1.02,0.47,NJ-09-prempeh_billy-,0,0,0,NA,0.991787533,0.5,1.02,0.0342,1261,1.43,0.0094,12530,R,0,0,100,@BillyPrempeh,NA,NA,NA,1,1,1,0,NJ-09
2058,David Pinckney,NJ-10,NA,NA,NA,NA,NJ-10-pinckney_david-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,82.6,NA,NA,NA,NA,1,1,1,0,NJ-10
2059,Garth Stewart,NJ-10,NA,NA,NA,NA,NJ-10-stewart_garth-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,17.4,NA,NA,NA,NA,1,1,0,0,NJ-10
2060,Toby Anderson,NJ-11,1.1,1.35,1.02,0.23,NJ-11-anderson_toby-,0,0,0,NA,0.991787533,0.5,1.02,0.058,430,1.35,0.0292,1470,R,0,0,19.8,@TobyAndersonNJ,NA,NA,NA,1,1,0,0,NJ-11
2061,Paul DeGroot,NJ-11,0.94,0.93,0.94,0.3,NJ-11-degroot_paul-,0,0,0,NA,0.991787533,0.5,0.94,0.0591,423,0.93,0.0281,2065,R,0,0,39.4,@DeGrootCongress,NA,NA,NA,1,1,1,0,NJ-11
2062,Alexander Halter,NJ-11,NA,NA,NA,NA,NJ-11-halter_alexander-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.4,NA,NA,NA,NA,1,1,0,0,NJ-11
2063,Ruth McAndrew,NJ-11,0.9,NA,0.9,0,NJ-11-mcandrew_ruth-,0,0,0,NA,0.991787533,0.5,0.9,0.0494,542,NA,NA,NA,R,0,0,4.1,NA,NA,NA,NA,1,1,0,0,NJ-11
2064,Tayfun Selen,NJ-11,0.93,0.7,0.94,0.05,NJ-11-selen_tayfun-,0,0,0,NA,0.991787533,0.5,0.94,0.062,445,0.7,0.0786,264,R,0,0,35.3,@tayfun_selen,NA,NA,NA,1,1,0,0,NJ-11
2065,Darius Mayfield,NJ-12,0.93,1.24,0.91,0.06,NJ-12-mayfield_darius-,0,0,0,NA,0.991787533,0.5,0.91,0.0333,1535,1.24,0.0371,1043,R,0,0,100,@Darius4America,NA,NA,NA,1,1,1,0,NJ-12
2066,Michelle Garcia Holmes,NM-01,0.98,1.12,0.9,0.37,NM-01-holmes_michelle-,0,0,0,NA,0.991787533,0.5,0.9,0.0582,444,1.12,0.0234,2913,R,0,0,58.7,@GarciaHolmes4NM,NA,NA,NA,1,1,1,0,NM-01
2067,Louie Sanchez,NM-01,0.89,NA,0.89,0,NM-01-sanchez_louie-,0,0,0,NA,0.991787533,0.5,0.89,0.061,390,NA,NA,NA,R,0,0,41.3,@GovernorLouie,NA,NA,NA,1,1,0,0,NM-01
2068,Martinez Johnson,NM-03,0.94,1.12,0.71,0.57,NM-03-johnson_martinez-,0,0,0,NA,0.991787533,0.5,0.71,0.0448,825,1.12,0.0114,12139,R,0,0,100,@alexisjohnsonnm,NA,NA,NA,1,1,1,0,NM-03
2069,Jane Adams,NV-01,1.12,1.32,0.85,0.57,NV-01-adams_jane-,0,0,0,NA,0.991787533,0.5,0.85,0.0399,1141,1.32,0.0094,16974,R,0,0,5.1,@iLoveJaneAdams,NA,NA,NA,1,1,0,0,NV-01
2070,David Brog,NV-01,1.06,1.04,1.06,0.13,NV-01-brog_david-,0,0,0,NA,0.991787533,0.5,1.06,0.0719,267,1.04,0.06,438,R,0,0,17.5,@BrogForNevada,NA,NA,NA,1,1,0,0,NV-01
2071,Cresent Hardy,NV-01,1.05,NA,1.05,0,NV-01-hardy_cresent-,0,0,0,NA,0.991787533,0.5,1.05,0.0543,514,NA,NA,NA,R,0,0,11.8,NA,NA,NA,NA,1,1,0,0,NV-01
2072,Mark Robertson,NV-01,1.02,NA,1.02,0,NV-01-robertson_mark-,0,0,0,NA,0.991787533,0.5,1.02,0.0403,824,NA,NA,NA,R,0,0,30.1,@RobertsonNV,NA,NA,NA,1,1,1,0,NV-01
2073,Carolina Serrano,NV-01,1.3,1.47,1.02,0.63,NV-01-serrano_carolina-,0,0,0,NA,0.991787533,0.5,1.02,0.0485,564,1.47,0.0101,10751,R,0,0,16.8,@Carolina4NV,NA,NA,NA,1,1,0,0,NV-01
2074,Morgun Sholty,NV-01,1,1.42,0.95,0.1,NV-01-sholty_morgun-,0,0,0,NA,0.991787533,0.5,0.95,0.0369,1410,1.42,0.0271,1778,R,0,0,4.9,@MorgunSholtyNV,NA,NA,NA,1,1,0,0,NV-01
2075,Cynthia Steel,NV-01,1.04,NA,1.04,0,NV-01-steel_cynthia-,0,0,0,NA,0.991787533,0.5,1.04,0.0627,373,NA,NA,NA,R,0,0,11.8,NA,NA,NA,NA,1,1,0,0,NV-01
2076,Jessie Turner,NV-01,NA,NA,NA,NA,NV-01-turner_jessie-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,2.1,@JessieT4NVDist1,NA,NA,NA,1,1,0,0,NV-01
2077,Joel Beck,NV-02,1.17,1.17,NA,1,NV-02-beck_joel-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.17,0.0421,804,R,0,0,7.4,@JBeck4Congress,NA,NA,NA,1,1,0,0,NV-02
2078,Brian Nadell,NV-02,1.05,NA,1.05,0,NV-02-nadell_brian-,0,0,0,NA,0.991787533,0.5,1.05,0.045,852,NA,NA,NA,R,0,0,1.8,@nadell4nevada,NA,NA,NA,1,1,0,0,NV-02
2079,Catherine Sampson,NV-02,1.17,NA,1.17,0,NV-02-sampson_catherine-,0,0,0,NA,0.991787533,0.5,1.17,0.0689,436,NA,NA,NA,R,0,0,3.3,NA,NA,NA,NA,1,1,0,0,NV-02
2080,Danny Tarkanian,NV-02,1.4,1.5,1.1,0.75,NV-02-tarkanian_danny-,0,0,0,NA,0.991787533,0.5,1.1,0.0568,464,1.5,0.0082,15507,R,0,0,32.9,@DannyTarkanian,NA,NA,NA,1,1,0,0,NV-02
2081,April Becker,NV-03,0.95,0.89,0.97,0.3,NV-03-becker_april-,0,0,0,NA,0.991787533,0.5,0.97,0.0382,858,0.89,0.0197,4039,R,0,0,65,@VoteAprilBecker,NA,NA,NA,1,1,1,0,NV-03
2082,Clark Bossert,NV-03,0.94,1.29,0.93,0.01,NV-03-bossert_clark-,0,0,0,NA,0.991787533,0.5,0.93,0.0273,2362,1.29,0.0687,388,R,0,0,10.3,@Clark_Bossert,NA,NA,NA,1,1,0,0,NV-03
2083,Albert Goldberg,NV-03,NA,NA,NA,NA,NV-03-goldberg_albert-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,4.5,NA,NA,NA,NA,1,1,0,0,NV-03
2084,John Kovacs,NV-03,1.04,1.17,0.94,0.43,NV-03-kovacs_john-,0,0,0,NA,0.991787533,0.5,0.94,0.0514,558,1.17,0.0172,4736,R,0,0,11.1,@KovacsForNV3,NA,NA,NA,1,1,0,0,NV-03
2085,Noah Malgeri,NV-03,1.46,1.57,1.13,0.75,NV-03-malgeri_noah-,0,0,0,NA,0.991787533,0.5,1.13,0.0734,231,1.57,0.0105,7930,R,0,0,9.1,@Noah4NV,NA,NA,NA,1,1,0,0,NV-03
2086,Annie Black,NV-04,1.2,1.39,0.99,0.51,NV-04-black_annie-,0,0,0,NA,0.991787533,0.5,0.99,0.0562,570,1.39,0.0134,6767,R,0,0,41.2,@RealAnnieBlack,NA,NA,NA,1,1,0,0,NV-04
2087,Chance Bonaventura,NV-04,1.06,1.37,1.01,0.14,NV-04-bonaventura_chance-,0,0,0,NA,0.991787533,0.5,1.01,0.0501,723,1.37,0.0324,1270,R,0,0,10.8,@Chancefornv,NA,NA,NA,1,1,0,0,NV-04
2088,Sam Peters,NV-04,1.1,1.32,1.04,0.23,NV-04-peters_sam-,0,0,0,NA,0.991787533,0.5,1.04,0.0281,1838,1.32,0.0144,6145,R,0,0,48,@SamPetersNevada,NA,NA,NA,1,1,1,0,NV-04
2089,Sam Brown,NV-Sen03,1.15,1.21,1.06,0.58,NV-Sen03-brown_sam-,0,0,0,NA,0.991787533,0.5,1.06,0.0438,775,1.21,0.0111,11761,R,0,0,34.1,@captainsambrown,NA,NA,NA,0,1,0,0,NV-Se
2090,William Conrad,NV-Sen03,1.31,1.31,NA,1,NV-Sen03-conrad_william-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.31,0.0441,711,R,0,0,1.5,@billconradus,NA,NA,NA,0,1,0,0,NV-Se
2091,William Hockstedler,NV-Sen03,0.93,NA,0.93,0,NV-Sen03-hockstedler_william-,0,0,0,NA,0.991787533,0.5,0.93,0.0569,523,NA,NA,NA,R,0,0,1.2,@billhockstedler,NA,NA,NA,0,1,0,0,NV-Se
2092,Sharelle Mendenhall,NV-Sen03,1.18,1.34,1.12,0.25,NV-Sen03-mendenhall_sharelle-,0,0,0,NA,0.991787533,0.5,1.12,0.0464,659,1.34,0.0241,2465,R,0,0,3.2,@Sharelle4Senate,NA,NA,NA,0,1,0,0,NV-Se
2093,Michelle Bond,NY-01,NA,NA,NA,NA,NY-01-bond_michelle-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,27.8,@michellebondny1,NA,NA,NA,1,1,0,0,NY-01
2094,Anthony Figliola,NY-01,1.3,1.3,NA,1,NY-01-figliola_anthony-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.3,0.0319,1434,R,0,0,25,@afigliola1,NA,NA,NA,1,1,0,0,NY-01
2095,Nicholas LaLota,NY-01,0.88,0.88,NA,1,NY-01-lalota_nicholas-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,0.88,0.015,7217,R,0,0,47.2,@nicklalota,NA,NA,NA,1,1,1,0,NY-01
2096,Robert Cornicelli,NY-02,1.13,1.55,0.92,0.33,NY-02-cornicelli_robert-,0,0,0,NA,0.991787533,0.5,0.92,0.0215,4123,1.55,0.0064,23140,R,0,0,37.6,@cornicelliny,NA,NA,NA,1,1,0,0,NY-02
2097,Mike Rakebrandt,NY-02,1.25,1.46,0.95,0.6,NY-02-rakebrandt_mike-,0,0,0,NA,0.991787533,0.5,0.95,0.0631,374,1.46,0.0146,6161,R,0,0,8.7,@mike4congress2,NA,NA,NA,1,1,0,0,NY-02
2098,George Santos,NY-03,1.12,1.21,0.83,0.77,NY-03-santos_george-,0,0,0,NA,0.991787533,0.5,0.83,0.0566,494,1.21,0.0086,18762,R,0,0,100,@Santos4Congress,NA,NA,NA,1,1,1,0,NY-03
2099,Anthony D'Esposito,NY-04,0.64,0.55,0.84,0.7,NY-04-desposito_anthony-,0,0,0,NA,0.991787533,0.5,0.84,0.0449,846,0.55,0.0085,22241,R,0,0,100,@ANTHONYDESPO,NA,NA,NA,1,1,1,0,NY-04
2100,Paul King,NY-05,0.89,1.12,0.84,0.19,NY-05-king_paul-,0,0,0,NA,0.991787533,0.5,0.84,0.0327,1679,1.12,0.0186,4529,R,0,0,100,@Paul4USCongress,NA,NA,NA,1,1,1,0,NY-05
2101,Thomas Zmich,NY-06,0.91,NA,0.91,0,NY-06-zmich_thomas-,0,0,0,NA,0.991787533,0.5,0.91,0.0588,382,NA,NA,NA,R,0,0,100,@tom_zmich,NA,NA,NA,1,1,1,0,NY-06
2102,Juan Pagan,NY-07,0.65,NA,0.65,0,NY-07-pagan_juan-,0,0,0,NA,0.991787533,0.5,0.65,0.0269,2429,NA,NA,NA,R,0,0,100,@Pagan4Congress,NA,NA,NA,1,1,1,0,NY-07
2103,Yuri Dashevsky,NY-08,1.1,1.44,0.92,0.35,NY-08-dashevsky_yuri-,0,0,0,NA,0.991787533,0.5,0.92,0.0473,824,1.44,0.0152,4929,R,0,0,100,@yura4us,NA,NA,NA,1,1,1,0,NY-08
2104,Benine Hamdan,NY-10,0.98,1.33,0.65,0.49,NY-10-hamdan_benine-,0,0,0,NA,0.991787533,0.5,0.65,0.0555,543,1.33,0.0144,5779,R,0,0,100,@najimbenine,NA,NA,NA,1,1,1,0,NY-10
2105,John Matland,NY-11,0.95,NA,0.95,0,NY-11-matland_john-,0,0,0,NA,0.991787533,0.5,0.95,0.093,234,NA,NA,NA,R,0,0,21.5,NA,NA,NA,NA,1,1,0,0,NY-11
2106,Mike Zumbluskas,NY-12,0.81,1.14,0.8,0.04,NY-12-zumbluskas_mike-,0,0,0,NA,0.991787533,0.5,0.8,0.0159,7982,1.14,0.0222,3440,R,0,0,100,@MikeZumbluskas,NA,NA,NA,1,1,1,0,NY-12
2107,Desi Cuellar,NY-14,1.09,1.45,0.92,0.32,NY-14-cuellar_desi-,0,0,0,NA,0.991787533,0.5,0.92,0.0305,1746,1.45,0.0109,9353,R,0,0,32.1,@DesiJCuellar,NA,NA,NA,1,1,0,0,NY-14
2108,Tina Forte,NY-14,0.96,NA,0.96,0,NY-14-forte_tina-,0,0,0,NA,0.991787533,0.5,0.96,0.0519,589,NA,NA,NA,R,0,0,67.9,@Tina4congress,NA,NA,NA,1,1,1,0,NY-14
2109,Stylo Sapaskis,NY-15,NA,NA,NA,NA,NY-15-stylo_sapaskis-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,1,0,NY-15
2110,John Ciampoli,NY-16,NA,NA,NA,NA,NY-16-ciampoli_john-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,0,0,NY-16
2111,Miriam Levitt Flisser,NY-16,NA,NA,NA,NA,NY-16-levitt-flisser_miriam-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,NA,NA,NA,NA,NA,1,1,1,0,NY-16
2112,Charles Falciglia,NY-17,0.97,NA,0.97,0,NY-17-falciglia_charles-,0,0,0,NA,0.991787533,0.5,0.97,0.0362,1726,NA,NA,NA,R,0,0,6.7,NA,NA,NA,NA,1,1,0,0,NY-17
2113,William Faulkner,NY-17,1.13,NA,1.13,0,NY-17-faulkner_william-,0,0,0,NA,0.991787533,0.5,1.13,0.0664,361,NA,NA,NA,R,0,0,15.2,@faulkner4cong,NA,NA,NA,1,1,0,0,NY-17
2114,Michael Lawler,NY-17,0.96,1.22,0.69,0.51,NY-17-lawler_michael-,0,0,0,NA,0.991787533,0.5,0.69,0.0395,971,1.22,0.0111,11360,R,0,0,74.1,@lawler4ny,NA,NA,NA,1,1,1,0,NY-17
2115,Colin Schmitt,NY-18,0.72,0.73,0.7,0.57,NY-18-schmitt_colin-,0,0,0,NA,0.991787533,0.5,0.7,0.0391,969,0.73,0.0107,14384,R,0,0,100,@colinschmitt,NA,NA,NA,1,1,1,0,NY-18
2116,Marcus Molinaro,NY-19,0.71,0.72,0.69,0.69,NY-19-molinaro_marcus-,0,0,0,NA,0.991787533,0.5,0.69,0.0342,1267,0.72,0.0071,31731,R,0,0,100,@marcmolinaro,NA,NA,NA,1,1,1,0,NY-19
2117,Elizabeth Joy,NY-20,1.1,1.26,0.75,0.68,NY-20-joy_elizabeth-,0,0,0,NA,0.991787533,0.5,0.75,0.0422,932,1.26,0.0078,21804,R,0,0,100,@LizLemeryJoy,NA,NA,NA,1,1,1,0,NY-20
2118,Steve Wells,NY-22,0.78,NA,0.78,0,NY-22-wells_steve-,0,0,0,NA,0.991787533,0.5,0.78,0.0385,1058,NA,NA,NA,R,0,0,42.3,@SteveWellsForNY,NA,NA,NA,1,1,0,0,NY-22
2119,Brandon Williams,NY-22,1.02,1.03,1.02,0.24,NY-22-williams_brandon-,0,0,0,NA,0.991787533,0.5,1.02,0.0465,765,1.03,0.0245,2641,R,0,0,57.7,@Brandon4ny22,NA,NA,NA,1,1,1,0,NY-22
2120,Nick Langworthy,NY-23,0.97,1.04,0.92,0.38,NY-23-langworthy_nick-,0,0,0,NA,0.991787533,0.5,0.92,0.0522,627,1.04,0.0185,4300,R,0,0,52.1,@NickLangworthy,NA,NA,NA,1,1,1,0,NY-23
2121,Carl Paladino,NY-23,1.14,1.46,1,0.31,NY-23-paladino_carl-,0,0,0,NA,0.991787533,0.5,1,0.077,352,1.46,0.024,1803,R,0,0,47.9,@CarlPaladinoNY,NA,NA,NA,1,1,0,0,NY-23
2122,Mario Fratto,NY-24,1.39,1.59,1.09,0.61,NY-24-fratto_mario-,0,0,0,NA,0.991787533,0.5,1.09,0.0582,426,1.59,0.0104,7417,R,0,0,40.2,@MarioFratto,NA,NA,NA,1,1,0,0,NY-24
2123,George Phillips,NY-24,NA,NA,NA,NA,NY-24-phillips_george-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,6,NA,NA,NA,NA,1,1,0,0,NY-24
2124,Claudia Tenney,NY-24,1.06,1.08,0.95,0.81,NY-24-tenney_claudia-,0,0,0,NA,0.991787533,0.5,0.95,0.0479,714,1.08,0.0066,34084,R,0,0,53.9,@claudiatenney,@RepTenney,NA,NA,1,1,1,0,NY-24
2125,La'Ron Singletary,NY-25,0.98,0.81,0.99,0.03,NY-25-singletary_laron-,0,0,0,NA,0.991787533,0.5,0.99,0.0487,645,0.81,0.0808,254,R,0,0,100,@LaRonSingletary,NA,NA,NA,1,1,1,0,NY-25
2126,Steven Sams,NY-26,0.94,NA,0.94,0,NY-26-sams_steven-,0,0,0,NA,0.991787533,0.5,0.94,0.0332,1294,NA,NA,NA,R,0,0,100,@StevenLSamsII,NA,NA,NA,1,1,1,0,NY-26
2127,Joe Pinion,NY-Sen03,1.26,1.36,0.99,0.73,NY-Sen03-pinion_joe-,0,0,0,NA,0.991787533,0.5,0.99,0.0668,293,1.36,0.0122,8950,R,0,0,100,@JosephPinion,NA,NA,NA,0,1,1,0,NY-Se
2128,James Condit,OH-02,1.04,NA,1.04,0,OH-02-condit_james-,0,0,0,NA,0.991787533,0.5,1.04,0.0247,3785,NA,NA,NA,R,0,0,12.6,NA,NA,NA,NA,1,1,0,0,OH-02
2129,David Windisch,OH-02,NA,NA,NA,NA,OH-02-windisch_david-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,10.1,NA,NA,NA,NA,1,1,0,0,OH-02
2130,John Anderson,OH-06,NA,NA,NA,NA,OH-06-anderson_john-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,12.4,NA,NA,NA,NA,1,1,0,0,OH-06
2131,Michael Morgenstern,OH-06,0.98,NA,0.98,0,OH-06-morgenstern_michael-,0,0,0,NA,0.991787533,0.5,0.98,0.0539,597,NA,NA,NA,R,0,0,6.7,NA,NA,NA,NA,1,1,0,0,OH-06
2132,Gregory Zelenitz,OH-06,NA,NA,NA,NA,OH-06-zelenitz_gregory-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,3.6,NA,NA,NA,NA,1,1,0,0,OH-06
2133,Anthony Alexander,OH-07,0.67,NA,0.67,0,OH-07-alexander_anthony-,0,0,0,NA,0.991787533,0.5,0.67,0.0783,284,NA,NA,NA,R,0,0,5.1,@Anthony4congress,NA,NA,NA,1,1,0,0,OH-07
2134,Charlie Gaddis,OH-07,NA,NA,NA,NA,OH-07-gaddis_charlie-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,9.3,@CharlieCongress,NA,NA,NA,1,1,0,0,OH-07
2135,Jonah Schulz,OH-07,1.27,1.45,1.17,0.36,OH-07-schulz_jonah-,0,0,0,NA,0.991787533,0.5,1.17,0.0371,955,1.45,0.0132,6102,R,0,0,13.8,@JonahSchulzOH,NA,NA,NA,1,1,0,0,OH-07
2136,Phil Heimlich,OH-08,1.45,1.45,NA,1,OH-08-heimlich_phil-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.45,0.0382,835,R,0,0,28.8,@philheimlich,NA,NA,NA,1,1,0,0,OH-08
2137,Beth Deck,OH-09,1.12,NA,1.12,0,OH-09-deck_beth-,0,0,0,NA,0.991787533,0.5,1.12,0.0576,594,NA,NA,NA,R,0,0,4.8,NA,NA,NA,NA,1,1,0,0,OH-09
2138,Theresa Gavarone,OH-09,0.9,0.86,0.99,0.71,OH-09-gavarone_theresa-,0,0,0,NA,0.991787533,0.5,0.99,0.0546,430,0.86,0.011,11725,R,0,0,28.7,@theresagavarone,NA,NA,NA,1,1,0,0,OH-09
2139,Craig Riedel,OH-09,1.09,1.14,1.07,0.23,OH-09-riedel_craig-,0,0,0,NA,0.991787533,0.5,1.07,0.0508,574,1.14,0.0267,1935,R,0,0,30.7,@craig_riedel,NA,NA,NA,1,1,0,0,OH-09
2140,Eric Brewer,OH-11,1.35,1.35,NA,1,OH-11-brewer_eric-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.35,0.0066,34161,R,0,0,57.6,@EricJBrewerCle,NA,NA,NA,1,1,1,0,OH-11
2141,James Hemphill,OH-11,0.93,NA,0.93,0,OH-11-hemphill_james-,0,0,0,NA,0.991787533,0.5,0.93,0.0634,371,NA,NA,NA,R,0,0,42.4,@HemphillOh,NA,NA,NA,1,1,0,0,OH-11
2142,Brandon Lape,OH-12,1.1,NA,1.1,0,OH-12-lape_brandon-,0,0,0,NA,0.991787533,0.5,1.1,0.0872,209,NA,NA,NA,R,0,0,17.6,@LapeforOhio,NA,NA,NA,1,1,0,0,OH-12
2143,Shay Hawkins,OH-13,1.09,1.16,1.02,0.47,OH-13-hawkins_shay-,0,0,0,NA,0.991787533,0.5,1.02,0.0631,310,1.16,0.0216,3106,R,0,0,11.4,@Shay_Hawkins_OH,NA,NA,NA,1,1,0,0,OH-13
2144,Santana King,OH-13,0.94,0.94,NA,1,OH-13-king_santana-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,0.94,0.0684,332,R,0,0,2.3,@Santanafking,NA,NA,NA,1,1,0,0,OH-13
2145,Janet Folger Porter,OH-13,1.09,NA,1.09,0,OH-13-porter_janet-,0,0,0,NA,0.991787533,0.5,1.09,0.0357,1242,NA,NA,NA,R,0,0,16.6,NA,NA,NA,NA,1,1,0,0,OH-13
2146,Dante Sabatucci,OH-13,1.46,1.46,NA,1,OH-13-sabatucci_dante-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.46,0.0332,1131,R,0,0,8.4,@dsabatucci,NA,NA,NA,1,1,0,0,OH-13
2147,Ryan Saylor,OH-13,NA,NA,NA,NA,OH-13-saylor_ryan-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,9.3,NA,NA,NA,NA,1,1,0,0,OH-13
2148,Gregory Wheeler,OH-13,1.15,NA,1.15,0,OH-13-wheeler_gregory-,0,0,0,NA,0.991787533,0.5,1.15,0.0398,832,NA,NA,NA,R,0,0,23.4,@Greg4Ohio,NA,NA,NA,1,1,0,0,OH-13
2149,Patrick Awtrey,OH-14,1.12,1.23,1.11,0.12,OH-14-awtrey_patrick-,0,0,0,NA,0.991787533,0.5,1.11,0.0796,206,1.23,0.0627,310,R,0,0,16,@PatrickAwtrey,NA,NA,NA,1,1,0,0,OH-14
2150,Bevin Cormack,OH-14,1.14,NA,1.14,0,OH-14-cormack_bevin-,0,0,0,NA,0.991787533,0.5,1.14,0.0453,663,NA,NA,NA,R,0,0,8.3,NA,NA,NA,NA,1,1,0,0,OH-14
2151,Matt Dolan,OH-Sen03,0.85,0.83,0.93,0.82,OH-Sen03-dolan_matt-,0,0,0,NA,0.991787533,0.5,0.93,0.0697,287,0.83,0.0106,14432,R,0,0,21.9,@dolan4ohio,NA,NA,NA,0,1,0,0,OH-Se
